Strikers,c. 1951,Screenprint,"composition: 12 1/2 x 9 13/16"" (31.7 x 25cm); sheet: 13 3/4 x 11"" (35 x 27.9cm)",Ralph E. Shikes Fund and funds given by Dave Williams,Print,Prints & Illustrated Books,3/12/1996,N,60061
Untitled from Ten Dancers (Dix Danseuses),1927,One from a portfolio of ten transfer lithographs,"composition: 17 7/8 x 10 13/16"" (45.4 x 27.5 cm)",Gift of Saidie A. May,Print,Prints & Illustrated Books,,Y,60062
Ten Dancers (Dix danseuses),1927,Portfolio of ten lithographs,"portfolio: 19 15/16 x 13 1/8"" (50.5 x 33.5 cm)",Gift of Mrs. Saidie A. May,Print,Prints & Illustrated Books,,Y,60063
Untitled from Ten Dancers (Dix Danseuses),1927,One from a portfolio of ten transfer lithographs,"composition: 11 x 18 1/8"" (28 x 46cm)",Gift of Saidie A. May,Print,Prints & Illustrated Books,,Y,60064
Untitled from Ten Dancers (Dix Danseuses),1927,One from a portfolio of ten transfer lithographs,"composition: 6 7/16 x 16 1/4"" (16.3 x 41.3cm)",Gift of Saidie A. May,Print,Prints & Illustrated Books,,Y,60065
Untitled from Ten Dancers (Dix Danseuses),1927,One from a portfolio of ten transfer lithographs,"composition: 10 7/16 x 18 1/16"" (26.5 x 45.8cm)",Gift of Saidie A. May,Print,Prints & Illustrated Books,,Y,60066
Untitled from Ten Dancers (Dix Danseuses),1927,One from a portfolio of ten transfer lithographs,"composition: 17 15/16 x 10 5/16"" (45.5 x 26.2cm)",Gift of Saidie A. May,Print,Prints & Illustrated Books,,Y,60067
Untitled from Ten Dancers (Dix Danseuses),1927,One from a portfolio of ten transfer lithographs,"composition: 10 15/16 x 18"" (27.8 x 45.7cm)",Gift of Saidie A. May,Print,Prints & Illustrated Books,,Y,60068
Untitled from Ten Dancers (Dix Danseuses),1927,One from a portfolio of ten transfer lithographs,"composition: 10 7/8 x 18 1/8"" (27.7 x 46cm)",Gift of Saidie A. May,Print,Prints & Illustrated Books,,Y,60069
Untitled from Ten Dancers (Dix Danseuses),1927,One from a portfolio of ten transfer lithographs,"composition: 17 1/16 x 10 7/8"" (43.4 x 27.7cm)",Gift of Saidie A. May,Print,Prints & Illustrated Books,,Y,60070
Untitled from Ten Dancers (Dix Danseuses),1927,One from a portfolio of ten transfer lithographs,"composition: 18 1/8 x 10 7/8"" (46 x 27.7cm)",Gift of Saidie A. May,Print,Prints & Illustrated Books,,Y,60071
Untitled from Ten Dancers (Dix Danseuses),1927,One from a portfolio of ten transfer lithographs,"composition: 9 15/16 x 16 5/16"" (25.2 x 41.4cm)",Gift of Saidie A. May,Print,Prints & Illustrated Books,,Y,60072
SELF PORTRAIT,,Lithograph,,Gift of Samuel Chotzinoff,Print,Prints & Illustrated Books,4/18/1935,N,60073
