Untitled from Seven Aquatints,1973 (published 1974),One from a portfolio of seven aquatints,"plate: 15 7/8 x 15 3/4"" (40.3 x 40 cm); sheet: 26 15/16 x 22 3/16"" (68.4 x 56.3 cm)",John B. Turner Fund,Print,Prints & Illustrated Books,1/10/1974,Y,90633
Untitled from Seven Aquatints,1973 (published 1974),One from a portfolio of seven aquatints,"plate: 15 7/8 x 15 3/4"" (40.3 x 40 cm); sheet: 26 15/16 x 22 3/16"" (68.4 x 56.3 cm)",John B. Turner Fund,Print,Prints & Illustrated Books,1/10/1974,Y,90634
Untitled from Seven Aquatints,1973 (published 1974),One from a portfolio of seven aquatints,"plate: 15 7/8 x 15 3/4"" (40.3 x 40 cm); sheet: 26 15/16 x 22 3/16"" (68.4 x 56.3 cm)",John B. Turner Fund,Print,Prints & Illustrated Books,1/10/1974,Y,90635
Portfolio cover from 6 Piccadillies,"1969-70, published 1970",Photolithograph,"each composition: 19 1/8 x 27 3/16"" (48.6 x 69 cm); each sheet: 19 5/8 x 27 9/16"" (49 x 70 cm) cover composition  17 1/2 x 26 5/16"" (44.5 x 66.8 cm) Portfolio cover/box measures  24 1/8 x 30 5/8 x 3 1/2"" (61.3 x 77.8 x 8.9 cm)",Purchase,Print,Prints & Illustrated Books,5/2/1990,N,90639
Untitled from 6 Piccadillies,"1969-70, published 1970","Double-sided screenprint-over-offset lithograph from a portfolio of six double-sided screenprint-over-offset lithographs, one with iron filings, mounted on board","composition: 19 1/8 x 27 3/16"" (48.6 x 69 cm); sheet: 19 5/8 x 27 9/16"" (49.9 x 70 cm) ",Purchase,Print,Prints & Illustrated Books,5/2/1990,Y,90640
Untitled from 6 Piccadillies,"1969-70, published 1970","Double-sided screenprint-over-offset lithograph from a portfolio of six double-sided screenprint-over-offset lithographs, one with iron filings, mounted on board","composition: 19 1/8 x 27 3/16"" (48.6 x 69 cm); sheet: 19 5/8 x 27 9/16"" (49.9 x 70 cm)",Purchase,Print,Prints & Illustrated Books,5/2/1990,Y,90641
Untitled from 6 Piccadillies,"1969-70, published 1970","Double-sided screenprint-over-offset lithograph from a portfolio of six double-sided screenprint-over-offset lithographs, one with iron filings, mounted on board","composition: 19 1/8 x 27 3/16"" (48.6 x 69 cm); sheet: 19 5/8 x 27 9/16"" (49.9 x 70 cm)",Purchase,Print,Prints & Illustrated Books,5/2/1990,Y,90642
Untitled from 6 Piccadillies,"1969-70, published 1970","Double-sided screenprint-over-offset lithograph from a portfolio of six double-sided screenprint-over-offset lithographs, one with iron filings, mounted on board","composition: 19 1/8 x 27 3/16"" (48.6 x 69 cm); sheet: 19 5/8 x 27 9/16"" (49.9 x 70 cm)",Purchase,Print,Prints & Illustrated Books,5/2/1990,Y,90643
Untitled from 6 Piccadillies,"1969-70, published 1970","Double-sided screenprint-over-offset lithograph from a portfolio of six double-sided screenprint-over-offset lithographs, one with iron filings, mounted on board","composition: 19 1/8 x 27 3/16"" (48.6 x 69 cm); sheet: 19 5/8 x 27 9/16"" (49.9 x 70 cm)",Purchase,Print,Prints & Illustrated Books,5/2/1990,Y,90644
Untitled from 6 Piccadillies,"1969-70, published 1970","Double-sided screenprint-over-offset lithograph with iron filings from a portfolio of six double-sided screenprint-over-offset lithographs, one with iron filings, mounted on board","composition: 19 1/8 x 27 3/16"" (48.6 x 69 cm); sheet: 19 5/8 x 27 9/16"" (49.9 x 70 cm)",Purchase,Print,Prints & Illustrated Books,5/2/1990,Y,90645
Untitled,1960,Etching,"Plate: 9 13/16 x 8 3/4"" (25 x 22.2 cm); sheet: 14 15/16 x 11 1/8"" (38 x 28.2 cm)",Miranda Kaiser Fund,Print,Prints & Illustrated Books,6/2/2004,N,90646
Untitled,1960,Etching,"Plate: 9 13/16 x 8 3/4"" (25 x 22.3 cm); sheet: 15 1/16 x 11 1/8"" (38.2 x 28.2 cm)",Miranda Kaiser Fund,Print,Prints & Illustrated Books,6/2/2004,N,90647
Dynamic Movement,1960,Etching,"Plate: 9 13/16 x 8 3/4"" (25 x 22.3 cm); sheet: 14 15/16 x 11 1/8"" (38 x 28.2 cm)",Miranda Kaiser Fund,Print,Prints & Illustrated Books,6/2/2004,N,90648
Autobiography of a Line,1964-1965,Drypoint,"Page (approx): 10 5/16 x 4"" (26.2 x 10.2 cm) approx. Overall: 10 1/4 x 56 in. (26 x 142.2 cm)",Miranda Kaiser Fund,Print,Prints & Illustrated Books,6/2/2004,N,90649
Reticulárea,"1973, printed 1988",Etching,"plate: 13 9/16 x 11 3/4"" (34.5 x 29.8 cm); sheet: 25 7/8 x 19 3/4"" (65.7 x 50.2 cm)",Miranda Kaiser Fund,Print,Prints & Illustrated Books,6/2/2004,Y,90650
Reticulárea,"1973, printed 1988",Etching,"plate: 13 9/16 x 11 3/4"" (34.4 x 29.8 cm); sheet: 25 15/16 x 19 3/4"" (65.9 x 50.2 cm)",Miranda Kaiser Fund,Print,Prints & Illustrated Books,6/2/2004,Y,90651
The World Map A,2000,Screenprint,"composition (irreg.): 12 3/4 x 23 5/8"" (32.4 x 60 cm); sheet: 22 7/16 x 30"" (57 x 76.2 cm)",Lily Auchincloss Fund,Print,Prints & Illustrated Books,3/11/2004,Y,90652
The World Map B,2000,Screenprint,"composition (irreg.): 12 3/8 x 23 1/2"" (31.5 x 59.7 cm); sheet: 22 1/4 x 30"" (56.5 x 76.2 cm)",Lily Auchincloss Fund,Print,Prints & Illustrated Books,3/11/2004,Y,90653
Selected Scriptures II,1995,Accordion folded illustrated book with fifteen screenprints,"Page: 14 3/8 x 10 3/8"" (36.5 x 26.4 cm); unfolded: 14 3/8 x 224 1/2"" (36.5 x 570.2 cm)",Monroe Wheeler Fund,Illustrated Book,Prints & Illustrated Books,3/11/2004,N,90654
Wide Light from Homage to the Square: Ten Works by Josef Albers,1962,One from a portfolio of ten screenprints,"composition: 11 1/16 x 11"" (28.1 x 27.9 cm); sheet: 16 15/16 x 16 7/8"" (43 x 42.9 cm)",Transferred from the Library Collection to the Museum Collection,Print,Prints & Illustrated Books,12/17/1993,Y,90655
"One gallon industrial high-gloss enamel, poured",1989,Pencil and ink on paper,"22 3/4 x 30 1/8"" (57.8 x 76.5 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90656
"One gallon industrial high-gloss enamel, thrown",1989,Pencil and ink on paper,"22 3/4 x 30 1/8"" (57.8 x 76.5 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90657
Untitled (Pocket Drawings),1969,Pencil on two sheets of transparentized paper,"each: 10 7/8 x 14"" (27.6 x 35.6 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90658
Blue Lock,-1966,Colored ink and felt-tip pen on graph paper,"8 3/4 x 9 3/4"" (22.2 x 24.8 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,N,90659
Incomplete Circle (five-unit drawing with blue and red incomplete circles),1975,Pencil and colored pencil on paper,"each: 29 x 23"" (73.7 x 58.4 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90660
Transfer,1999,"Pencil, ink, and charcoal on synthetic polymer sheet","12 x 9"" (30.5 x 22.9 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90661
Untitled,1998,Powdered graphite and oil on paper,"6 x 8"" (15.2 x 20.3 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90662
East River Roundabout,1994,Screenprint,"Composition (irreg.): 25 11/16 x 37 5/8"" (65.2 x 95.6 cm); sheet: 33 7/8 x 43 15/16"" (86 x 111.6 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Print,Prints & Illustrated Books,5/11/2004,N,90663
"The New China Drawing: The World Above, The World Below",1984,"Pencil and colored pencil with crayon, synthetic polymer paint, and cut-and-pasted paper on colored paper on two pieces of synthetic polymer sheet","overall: 95 3/8 x 105"" (242.3 x 266.7 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90664
Yellow - Sombre,1965,Gouache on paper on synthetic polymer sheet,"10 x 8"" (25.4 x 20.3 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90665
Reduction,1999,Japanese paper with pencil on Japanese paper,"each: 14 x 10 1/2"" (35.6 x 26.7 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90666
"Imagine the Enclosed Area Blue (Study for Installation, Yale, Norfolk)",1968,Blue carpenter's chalk and ink on graph paper,"16 x 22"" (40.6 x 55.9 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90667
Proposal for Wall Piece: Shift,1968,"Linen tape, oil, and pencil on paper","18 x 24"" (45.7 x 61 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90668
The Look Stains (681 - 695),2002,"Cut paper with oil, ink, pencil, masking tape, spiral notebook, and staples nailed to board","23 1/8 x 24 1/4"" (58.7 x 61.6 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90669
Equator Drawing G1-D,1981,Ink on paper,"40 x 40"" (101.6 x 101.6 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90670
Equator Drawing G18,1998,Ink on paper,"40 x 40"" (101.6 x 101.6 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90671
Equator Drawing G19,1998,Ink on paper,"40 x 40"" (101.6 x 101.6 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90672
Landscape,1999,Watercolor on paper,"47 x 50 1/2"" (119.4 x 128.3 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90673
#12,1991,Ink on paper,"22 1/2 x 30 1/2"" (57.2 x 77.5 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90674
Inkblot Drawing,1994,Ink on paper,"8 1/2 x 7"" (21.6 x 17.8 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90675
Nine Mountains and the Sun,1964,Pencil and colored pencil on paper,"23 x 35"" (58.4 x 88.9 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90676
Untitled (Florence),1952,"Gouache, watercolor, and ink on paper","14 x 12 1/2"" (35.6 x 31.8 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90677
Letter to the Mother,1993,"Oil, typewriting, and pencil on paper","9 x 6 1/2"" (22.9 x 16.5 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90678
Dissemination,2002,Typewriting on paper,"15 3/4 x 20 1/2"" (40 x 52.1 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90679
Fringes of Society,2001,Typewriting on paper,"19 3/8 x 15 3/4"" (49.2 x 40 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90680
Single Pulse,-1993,Pencil on incised and cut paper,"18 x 18"" (45.7 x 45.7 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90681
Study for Entry [Fragment Two] Spectre,1998,Gouache and pencil on paper,"22 1/2 x 22"" (57.2 x 55.9 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90682
"Jill's Red Red and Gold of December 9, 1965.",1965,Colored pencil on paper,"19 3/4 x 12 3/4"" (50.2 x 32.4 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90683
Untitled (to Barnett Newman) one and three,1971,"Ink, colored pencil, and pencil on graph paper","16 x 22"" (40.6 x 55.9 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90684
strokes then turn,1999,Gouache on burnished paper,"17 1/4 x 13 3/8"" (43.8 x 34 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90685
Rectangle V,1991,"Synthetic polymer paint, ink, and pencil on synthetic polymer sheet","96 x 54"" (243.8 x 137.2 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90686
Untitled from the Circuitous Series,1997,"Wax, pigment, and oil on paper","40 x 40"" (101.6 x 101.6 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90687
3036 Gotas de Tinta,1991,Ink on two pieces of paper,"43 x 30"" (109.2 x 76.2 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90688
Untitled,1973,Masking tape and pencil on board,"37 3/4 x 58 1/2"" (95.9 x 148.6 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90689
Fetish,1996,"Transfer drawing with cut-and-pasted printed paper, gouache, and synthetic polymer paint on Japanese paper","38 x 33"" (96.5 x 83.8 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90690
Untitled (L.01.2),2001,Charcoal and rabbit-skin glue on paper,"45 3/4 x 63 3/4"" (116.2 x 161.9 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90691
Roundabout,1986,Pencil on paper,"31 1/2 x 60 1/2"" (80 x 153.7 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,N,90692
No,1964,"Graphite, charcoal, and gouache on paper","20 1/4 x 17 1/2"" (51.4 x 44.5 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90693
Untitled (Pencil Drawing on Yellow Paper),1976,Pencil on colored paper,"14 1/2 x 17 1/8"" (36.8 x 43.5 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90694
The Mallarmé Suite,1991,Cut-and-pasted colored paper and pencil on paper,"each: 24 x 20"" (61 x 50.8 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90695
Elements Compressed by Pushing from Various Directions,1994-1995,Felt-tip pen and pencil on paper,"each: 9 x 12 1/2"" (22.9 x 31.8 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90696
A Priori,1992,Pencil and conté crayon on cut-and-sewn Japanese paper,"20 x 19 x 1 1/2"" (50.8 x 48.3 x 3.8 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90697
"Red Lines from the Midpoints of the Left and Top Sides, Blue Lines from the Midpoints of the Right and Bottom Sides",1975,Pencil and colored ink on paper,"15 x 15"" (38.1 x 38.1 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90698
Untitled (Stranger in the Village/Crowd #1),-2000,"Coal dust, printing ink, and adhesive on printed paper","40 x 54"" (101.6 x 137.2 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90699
"Charles Keating, ACC, and Lincoln Savings c. 1978-90 (5th Version)",1995,Pencil and colored pencil on paper,"28 1/4 x 44"" (71.8 x 111.8 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90700
Untitled,1965,Pencil and ballpoint pen on notebook graph paper ,"11 x 8 1/2"" (27.9 x 21.6 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90701
Untitled,(c. 1965),Ballpoint pen and pencil on graph paper,"10 x 8"" (25.4 x 20.3 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90702
Untitled,(c. 1965),Pencil and ballpoint pen on colored notebook paper ,"11 x 8 1/2"" (27.9 x 21.6 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90703
Untitled,1965,Ballpoint pen and pencil on graph paper,"6 x 6"" (15.2 x 15.2 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90704
Untitled,2000,Pencil on transparentized paper over pencil on paper,"each:  12 1/2 x 9 3/8"" (31.8 x 23.8 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90705
"Untitled Drawing #1, #2, and #3",1968,Pencil on colored paper,"each: 13 7/8 x 8 1/2"" (35.2 x 21.6 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90706
Muses Drawing 5 (Mnemosyne),1989-91,Ink and ink wash on paper,"26 x 40 5/8"" (66 x 103.2 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90707
Tree-Bird-Man,1990,Pencil on paper,"86 x 44 5/8"" (218.4 x 113.3 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90708
Wood I,1963,"Ink, colored ink, ballpoint pen, and pencil on paper","15 x 15 1/2"" (38.1 x 39.4 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90709
"Weekend Fine Arts & Leisure from The New York Times, Friday, December 25, 1998",1999,Graphite on paper mounted on Japanese paper,"23 7/8 x 28 1/8"" (60.6 x 71.4 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90710
Distribution #9,2000,Pencil and synthetic polymer paint on paper,"22 1/4 x 30"" (56.5 x 76.2 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90711
Drawing for Opposite Circle,1992,Ink and collage on paper,"12 1/4 x 17 3/4"" (31.1 x 45.1 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90712
Untitled,1969,Felt-tip pen on transparentized paper,"20 x 25 1/2"" (50.8 x 64.8 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90713
Untitled,2001,Cut-and-pasted paper with typewriting on burned paper on colored paper with pencil,"24 x 19 1/4"" (61 x 48.9 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90714
Par,2000,Pencil on paper,"each:  15 7/8 x 29 3/4"" (40.3 x 75.6 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90715
Untitled,1968,Pencil on notebook paper,"17 x 14"" (43.2 x 35.6 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90716
Helleboros,1990,Charcoal and crayon on paper,"80 x 90"" (203.2 x 228.6 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90717
Untitled (Mirror),-1952,"Transfer drawing, oil, watercolor, crayon, pencil, and cut-and-pasted paper on paper","10 1/2 x 8 1/2"" (26.7 x 21.6 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90718
Long Letter,2003,Watercolor on paper,"each: 45 x 30"" (114.3 x 76.2 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90719
"Triangle, Rectangle, Small Square",1978,Colored pencil on transparentized paper on board,"33 x 43"" (83.8 x 109.2 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90720
Circles (Dark),1999,Pastel on prepared paper,"39 1/4 x 24"" (99.7 x 61 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90721
Circles (Light),1996,Pastel on prepared paper,"35 3/4 x 26"" (90.8 x 66 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90722
Untitled,1993,Pencil on two pieces of paper,"44 x 34"" (111.8 x 86.4 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90723
Self,1967,Pastel and gunpowder on paper,"14 1/2 x 22 1/2"" (36.8 x 57.2 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90724
"Situations, 1970",1970,"Pencil, pastel, colored ink, and colored pencil on paper","each:  9 x 11 3/4"" (22.9 x 29.8 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90725
Untitled,1974,Pencil on transparentized paper,"18 x 18"" (45.7 x 45.7 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90726
Flume,1999,Accordion folded illustrated book with silverpoint illustration and an audio CD,"Page (folded): 7 11/16 x 7 11/16"" (19.6 x 19.6 cm); page (unfolded): 7 11/16 x 77 1/4"" (19.6 x 196.2 cm); case (open): 8 15/16 x 18 1/2"" (22.7 x 47 cm); case (closed): 8 15/16 x 8 3/4 x 1 1/8"" (22.7 x 22.3 x 2.8 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Illustrated Book,Prints & Illustrated Books,5/11/2004,N,90727
Red Line -- Graphite Painting,1989,Pencil and synthetic polymer paint on paper,"8 1/8 x 10 1/4"" (20.6 x 26 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90728
Untitled (14-part roller drawing),1973,Ink on paper,"each: 33 x 49"" (83.8 x 124.5 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90729
Untitled,1969-70,Ink and pencil on paper,"14 x 16 7/8"" (35.6 x 42.9 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90730
The Quadrants of Emmen,1971,Pencil on paper,"15 x 12"" (38.1 x 30.5 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90731
4/26/1961,1961,Ink on paper,"each: 8 1/2 x 11"" (21.6 x 27.9 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90732
"Untitled Series, #10",1993,Synthetic polymer paint and oilstick on paper,"22 x 29 1/2"" (55.9 x 74.9 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90733
Study for Valle de los Caídos,1966,Felt-tip pen and pencil on graph paper,"17 1/4 x 22 1/4"" (43.8 x 56.5 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90734
2 am 2-7-67,1967,"Ink, colored pencil, and pencil on printed book pages","8 1/2 x 10 3/4"" (21.6 x 27.3 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90735
Untitled,1994,Pencil and colored pencil on diazotype,"42 x 48"" (106.7 x 121.9 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90736
Twelve Drawings from the Forty-Fourth Year:  #12 Delancey Backs,1987,Pencil on prepared paper,"10 x 8 1/2"" (25.4 x 21.6 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90737
Icarus Study,1993,"Pastel, powdered graphite, and pencil on paper","50 x 38"" (127 x 96.5 cm)",Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,5/11/2004,Y,90738
Popular Music 1 (Unterhaltungsmusik 1),1976,"Portfolio of nine etchings (one with drypoint), and two drypoints","sheet (each, orientation varies): 30 3/4 x 22 3/4"" (78.1 x 57.8 cm)","Eugene Mercy, Jr. Fund",Print,Prints & Illustrated Books,3/11/2004,Y,90739
Surtsey,1973-74,Portfolio of eighteen collotypes mounted on board,"Sheet (each approx.): 19 5/8 x 27 9/16"" (49.8 x 70 cm)",Linda Barth Goldstein Fund and Anna Marie and Robert F. Shapiro Fund,Print,Prints & Illustrated Books,3/11/2004,N,90740
22 Doubleheads,1974,Portfolio of twenty-two etching and drypoints,"sheet (each approx.): 21 x 15 3/8"" (53.3 x 39.1 cm)",Alexandra Herzan Fund and Virgina Cowles Schroth Fund,Print,Prints & Illustrated Books,3/11/2004,Y,90741
Pan (C-250),2003,"Chromogenic paper, scratched","23 3/4 x 19 7/8"" (60.3 x 50.5 cm)",Fund for the Twenty-First Century,Photograph,Photography,5/13/2004,Y,90745
Pan (C-279),2003,"Chromogenic paper, scratched","23 1/2 x 19 3/8"" (59.7 x 49.2 cm)",Fund for the Twenty-First Century,Photograph,Photography,5/13/2004,Y,90746
Pan (C-315),2003,"Chromogenic paper, scratched","23 1/4 x 19 1/2"" (59.1 x 49.5 cm)",Fund for the Twenty-First Century,Photograph,Photography,5/13/2004,Y,90747
Pan (C-223),2003,"Chromogenic paper, scratched","23 1/4 x 19 7/16"" (59.1 x 49.4 cm)",Fund for the Twenty-First Century,Photograph,Photography,5/13/2004,Y,90748
Pan (C-337),2003,"Chromogenic paper, scratched","23 5/16 x 19 3/8"" (59.2 x 49.2 cm)",Fund for the Twenty-First Century,Photograph,Photography,5/13/2004,Y,90749
Thaw from Homage to the Square: Ten Works by Josef Albers,1962,One from a portfolio of ten screenprints,"composition: 11 1/16 x 11"" (28.1 x 27.9 cm); sheet: 16 15/16 x 16 7/8"" (43 x 42.9 cm)",Transferred from the Library Collection to the Museum Collection,Print,Prints & Illustrated Books,12/17/1993,Y,90988
Tenuous from Homage to the Square: Ten Works by Josef Albers,1962,One from a portfolio of ten screenprints,"composition: 11 x 11"" (27.9 x 27.9 cm); sheet: 16 1/2 x 16 1/2"" (41.9 x 41.9 cm)",Transferred from the Library Collection to the Museum Collection,Print,Prints & Illustrated Books,12/17/1993,Y,90989
Equivocal from Homage to the Square: Ten Works by Josef Albers,1962,One from a portfolio of ten screenprints,"composition: 11 1/16 x 11"" (28.1 x 27.9 cm); sheet: 16 15/16 x 16 7/8"" (43 x 42.9 cm)",Transferred from the Library Collection to the Museum Collection,Print,Prints & Illustrated Books,12/17/1993,Y,90990
Patina from Homage to the Square: Ten Works by Josef Albers,1962,One from a portfolio of ten screenprints,"composition: 11 1/16 x 11"" (28.1 x 27.9 cm); sheet: 16 15/16 x 16 7/8"" (43 x 42.9 cm)",Transferred from the Library Collection to the Museum Collection,Print,Prints & Illustrated Books,12/17/1993,Y,90991
Full from Homage to the Square: Ten Works by Josef Albers,1962,One from a portfolio of ten screenprints,"composition: 11 1/16 x 11"" (28.1 x 27.9 cm); sheet: 16 15/16 x 16 7/8"" (43 x 42.9 cm)",Transferred from the Library Collection to the Museum Collection,Print,Prints & Illustrated Books,12/17/1993,Y,90992
Shielded from Homage to the Square: Ten Works by Josef Albers,1962,One from a portfolio of ten screenprints,"composition: 11 1/16 x 11"" (28.1 x 27.9 cm); sheet: 16 15/16 x 16 7/8"" (43 x 42.9 cm)",Transferred from the Library Collection to the Museum Collection,Print,Prints & Illustrated Books,12/17/1993,Y,90993
Aura from Homage to the Square: Ten Works by Josef Albers,1962,One from a portfolio of ten screenprints,"composition: 11 1/16 x 11"" (28.1 x 27.9 cm); sheet: 16 15/16 x 16 7/8"" (43 x 42.9 cm)",Transferred from the Library Collection to the Museum Collection,Print,Prints & Illustrated Books,12/17/1993,Y,90994
