Artist,ArtistBio,ObjectID
Goodell Co. | Antrim | NH,,2721
Finn Juhl,(Danish | 1912–1989),2722
Lucie Rie,(British | born Austria. 1902–1995),2723
Josef Albers,(American | born Germany. 1888–1976),2724
Olof Backman,(Swedish | born 1899),2725
Unknown Designer,(Nationality unknown),2727
Isamu Noguchi,(American | 1904–1988),2728
Alvar Aalto,(Finnish | 1898–1976),2729
Hans Maier-Aichen | Authentics artipresent GmbH | Germany,(German | born 1940) (established 1981),2730
S.K.F. Industries | Inc. | Hartford | CT,,2731
W. T. Gossard,(American),2732
Charles Eames,(American | 1907–1978),2733
Lucie Rie,(British | born Austria. 1902–1995),2734
Compagnie des Cristalleries de Baccarat | Paris,(French | established 1765),2735
The L.S. Starrett Co. | Athol | MA,(American | founded 1880),2736
Louis Comfort Tiffany,(American | 1848–1933),2737
Ed Rossbach,(American | 1914–2002),2738
Isamu Noguchi,(American | 1904–1988),2739
Bell Laboratories | company design,(American | founded 1974),2740
Sebastian Bergne,(British | born 1966),2741
Hector Guimard,(French | 1867–1942),2743
Charles Eames,(American | 1907–1978),2744
Earl S. Tupper,(American | 1907–1983),2746
Friedl Holzer-Kjellberg,(Finnish | born Austria. 1905–1993),2747
Susan Weitzman,(American),2749
Isamu Noguchi,(American | 1904–1988),2750
Bell Laboratories | company design,(American | founded 1974),2751
BioMechanical Composites | CA,,2752
Unknown Designer,(Dutch),2753
George Nelson,(American | 1908–1986),2755
Lucie Rie | Hans Coper,(British | born Austria. 1902–1995) (British | born Germany. 1920–1981),2756
Earl S. Tupper,(American | 1907–1983),2757
Francesca Lindh | Richard Lindh,(Finnish | born Italy 1931) (Finnish | born 1929),2758
Isamu Noguchi,(American | 1904–1988),2760
Bell Laboratories | company design,(American | founded 1974),2761
Santina Bonini | Ernesto Spicciolato,(Italian | born 1961) (Italian | born 1957),2762
Unknown Designer,(German),2763
Harry Gitlin,(American | 1914–1986),2766
Josiah Wedgwood,(British | 1730–1795),2767
Earl S. Tupper,(American | 1907–1983),2768
Stig Lindberg,(Swedish | 1916–1982),2769
Isamu Noguchi,(American | 1904–1988),2771
Bell Laboratories | company design,(American | founded 1974),2772
Claudio Cesar,(American | born 1955),2773
Unknown Designer,(Swedish),2775
Josef Hoffmann,(Austrian | 1870–1956),2776
Siegfried Moeller,(German),2777
Leni Matthaei,(German | 1873–1981),2778
Thelma Becherer,(American | 1916–2008),2779
Wilhelm Wagenfeld,(German | 1900–1990),2780
Louis Comfort Tiffany,(American | 1848–1933),2781
Thomas Patti,(American | born 1943),2782
Bell Laboratories | company design,(American | founded 1974),2783
Claudio Cesar,(American | born 1955),2784
Walter Dorwin Teague,(American | 1883–1960),2785
O. J. Kuker | Seattle | WA,(American),2786
Wilhelm Wagenfeld,(German | 1900–1990),2787
Scott Wilson | Fritz Foord,(Scottish | born United States. 1889–1972) (American),2788
Roy Ginstrom,(American),2789
Wilhelm Wagenfeld,(German | 1900–1990),2790
Louis Comfort Tiffany,(American | 1848–1933),2791
John Pemberton,(British | born 1948),2792
BMI | Germany,,2793
Antonio Citterio | Glen Oliver Löw,(Italian | born 1950) (German | born 1959),2794
Unknown Designer,(Nationality unknown),2795
Le Corbusier (Charles-Édouard Jeanneret) | Pierre Jeanneret | Charlotte Perriand,(French | born Switzerland. 1887–1965) (Swiss | 1896–1967) (French | 1903–1999),2796
Wilhelm Wagenfeld,(German | 1900–1990),2797
Adolph Loos,(Austrian | 1870–1933),2798
Lilly E. Hoffman,(American),2799
Roberto Niederer,(Swiss),2800
John Pemberton,(British | born 1948),2802
Ludwig Littmann,(German | born 1946),2803
The Dow Chemical Company | USA,(American | founded 1897),2804
Corning Glass Works,(American | est. 1851),2805
Man Ray (Emmanuel Radnitzky),(American | 1890–1976),2807
Giuseppe Nason,(Italian),2808
Stephan Rath,(Austrian | 1876–1960),2809
Ugo Nason,(Italian),2811
John Pemberton,(British | born 1948),2813
Marcel Breuer,(American | born Hungary. 1902–1981),2814
Bob Evans,(American | born 1950),2815
Coors Porcelain Co. | Golden | CO,(American | est. 1910),2816
Emilio Cerri,(Italian | died 1947),2817
Grasoli-Werk Gebr. Grah | Solingen | Germany,,2818
Stephan Rath,(Austrian | 1876–1960),2819
Nanny Still,(Finnish | 1926–2009),2820
Marcel Breuer,(American | born Hungary. 1902–1981),2821
Gordon Randall Perry,(American | born 1943),2822
Frank Graham Holmes,(American | 1878–1954),2823
Marcello Nizzoli,(Italian | 1887–1969),2824
William de Vries,(Dutch),2825
Stephan Rath,(Austrian | 1876–1960),2826
Kaj Franck,(Finnish | 1911–1989),2827
Allen John Bootroyd,(British | born 1943),2828
Unknown Designer,(Nationality unknown),2829
Figla Research Center,(Japanese),2831
Lenox | Inc. | Trenton | NJ,(established 1889),2832
Bruno Mathsson,(Swedish | 1907–1988),2833
Isamu Noguchi,(American | 1904–1988),2834
Edward Durell Stone,(American | 1902–1978),2835
Kaj Franck,(Finnish | 1911–1989),2837
Deidre Burnett,(British | born 1939),2838
Michael Lax,(American | born 1929),2839
Joseph Forakis,(American | born 1962),2840
American Steel & Wire Co. | Worcester | MA,(American | established 1898),2841
Trace And Warner,(American),2842
Gunnel Nyman,(Finnish | 1909–1948),2843
CEI (Compagnie de L'Esthétique Industrielle),(American | established 1952),2844
Stephan Rath,(Austrian | 1876–1960),2845
A. F. Gangkofner,(German | born 1921),2846
Louis Comfort Tiffany,(American | 1848–1933),2847
Deidre Burnett,(British | born 1939),2848
Harry Napper,(British | 1860–1930),2849
Eric Goetz,(American | born 1949),2850
Marcel Breuer,(American | born Hungary. 1902–1981),2851
P. Rigatti | Empoli | Italy,,2852
Vera Lisková,(Czech | 1924–1979),2853
Richard Süssmuth,(German | 1900–1974),2854
Deidre Burnett,(British | born 1939),2855
Harry Napper,(British | 1860–1930),2856
John Barnard,(British | born 1946),2857
Howatt Archery,(Nationality unknown),2858
Unknown Designer,(Nationality unknown),2859
The L.S. Starrett Co. | Athol | MA,(American | founded 1880),2860
Vera Lisková,(Czech | 1924–1979),2861
Unknown Designer,(Italian),2862
Mitsuo Maki | Hosowo Tomohiro | Kikukawa Katsuyoshi | M. Katsuyoshi,(Japanese | born 1948) (Japanese | born 1953) (Japanese | born 1935),2865
John Barnard,(British | born 1946),2866
Richard Sapper | Sam Lucente,(German | born 1932) (American | born 1958),2867
Unknown Designer,(Nationality unknown),2868
Corning Glass Works,(American | est. 1851),2869
Gerda Strömberg,(Swedish | died 1960),2870
Vera Lisková,(Czech | 1924–1979),2871
Massimo Vignelli,(Italian | 1931–2014),2872
Claire Wagner Kosterlitz,(American | born Germany. 1903–1997),2874
Simon Fussell,(British | born 1945),2875
Mitsuo Maki | Hosowo Tomohiro | Kikukawa Katsuyoshi | M. Katsuyoshi,(Japanese | born 1948) (Japanese | born 1953) (Japanese | born 1935),2876
John Barnard,(British | born 1946),2877
IDEO | Lawrence Lam | Paul Bradley,(USA | est. 1991) (American | born 1960) (American | born 1960),2878
Unknown Designer,(German),2879
William H. Miller | Jr.,(American),2880
Vollrath Co. | Sheboygan | WI,(American | est. 1874),2881
Louis Comfort Tiffany,(American | 1848–1933),2882
Göran Hongell,(Finnish | 1902–1973),2883
Claire Wagner Kosterlitz,(American | born Germany. 1903–1997),2885
Maria Benktzon | Sven-Eric Juhlin,(Swedish | born 1946) (Swedish | born 1940),2886
Matsushita Electric Corp.,(Osaka | Japan | est. 1918),2887
Achille Castiglioni | Pier Giacomo Castiglioni,(Italian | 1918–2002) (Italian | 1913–1968),2888
Takeshi Ishiguro,(Japanese | born 1969),2889
Unknown Designer,(Nationality unknown),2890
Lurelle Guild,(American | 1898–1986),2891
Waltham Screw Co.,(American),2892
Timo Sarpaneva,(Finnish | 1926–2006),2893
Louis Comfort Tiffany,(American | 1848–1933),2894
Moshe Zabari,(American | born 1935),2895
Gustav Lepschy | Ernst Lieser | Kurt Steisslinger,(German | born 1942) (Swedish | born 1940) (German),2896
Mitsubishi Electric Corp.,(Japanese | est. 1921),2897
FM Designs,(British | founded 1988),2898
Per Jari | Jan Ohrn,(Swedish | born 1951) (Swedish | born 1943),2899
Unknown Designer,(Nationality unknown),2900
Polar Ware Company | Sheboygan | WI,,2901
Unknown Designer,(Nationality unknown),2902
Unknown Designer,(German),2903
Magnus Stephensen,(Danish | 1903–1984),2904
Arteluce S.A. | Milan,(Italian | founded 1936),2906
Gaetano Pesce,(Italian | born 1939),2907
Ernö Rubik,(Hungarian | born 1944),2908
Alexander Bally,(American | born 1938),2909
Kaj Franck,(Finnish | 1911–1989),2910
Kim Jones | Doug Olson,(American | born 1944) (American | born 1961),2911
Unknown Designer,(Nationality unknown),2912
Jane Dickerman,(American),2914
Magnus Stephensen,(Danish | 1903–1984),2915
Arteluce S.A. | Milan,(Italian | founded 1936),2916
Atelier Martine | Paris | France,(1911–1930),2917
Jacqueline Poncelet,(British | born 1947),2918
Herbert H. Schultes | Norbert Schlagheck,(German | born 1938) (German | born 1925),2919
Ward Bennett,(American | 1917–2003),2920
Ward Bennett,(American | 1917–2003),2921
Ward Bennett,(American | 1917–2003),2922
Ward Bennett,(American | 1917–2003),2923
Ward Bennett,(American | 1917–2003),2924
Ward Bennett,(American | 1917–2003),2925
Kaj Franck,(Finnish | 1911–1989),2926
Masayuki Kurokawa,(Japanese | born 1937),2927
Unknown Designer,(Nationality unknown),2928
Jane Dickerman,(American),2929
Magnus Stephensen,(Danish | 1903–1984),2930
Sergio Asti,(Italian | born 1926),2932
Jacqueline Poncelet,(British | born 1947),2933
Jerome Simon,(American | born 1942),2934
Casio Computer Co. Ltd.,(Japanese | established 1957),2935
Kaj Franck,(Finnish | 1911–1989),2936
Masayuki Kurokawa,(Japanese | born 1937),2937
Unknown Designer,(Nationality unknown),2938
Grasoli-Werk Gebr. Grah | Solingen | Germany,,2939
Magnus Stephensen,(Danish | 1903–1984),2940
Antonia Campi,(Italian | born 1921),2941
Oskar Strnad,(Austrian | 1879–1935),2943
Paul Chaleff,(American | born 1947),2944
Josef Hoffmann | Oswald Haerdtl,(Austrian | 1870–1956) (Austrian | 1899–1959),2945
Masayuki Kurokawa,(Japanese | born 1937),2946
Unknown Designer,(Nationality unknown),2947
Fulvio Bianconi,(Italian | 1915–1996),2948
Ibi Trier Mørch,(Danish | 1910–1980),2949
Ludovico Mares,(Italian),2950
Olli Aninbaum,(Finnish),2952
Paul Chaleff,(American | born 1947),2953
Adolph Loos,(Austrian | 1870–1933),2954
Lawrence Livermore National Laboratory,(USA | est. 1952),2955
Carl-Harry Stålhane,(Swedish | 1920–1990),2957
Thomas Lamb,(American | 1898–1988),2958
Bruno Munari,(Italian | 1907–1998),2960
Louis Comfort Tiffany,(American | 1848–1933),2961
Bronislaw Zapolski,(American | born 1917),2962
Peter Danko,(American | born 1949),2963
Alberto Meda | Franco Raggi | Denis Santachiara,(Italian | born 1945) (Italian | born 1945) (Italian | born 1950),2964
Ross Lovegrove | Stephen Peart | Knoll In-house Design Team,(British | born 1958) (British | born 1958),2965
Coors Porcelain Co. | Golden | CO,(American | est. 1910),2966
Marcello Nizzoli,(Italian | 1887–1969),2967
Don Wallance,(American | 1909–1990),2968
Bruno Munari,(Italian | 1907–1998),2970
Frank Lloyd Wright,(American | 1867–1959),2971
Peter Danko,(American | born 1949),2972
Tim Parsey,(British | born 1960),2973
Christopher Connell,(Australian | born 1954),2974
Frank Graham Holmes,(American | 1878–1954),2975
Tapio Wirkkala,(Finnish | 1915–1985),2977
Wenger | Switzerland,(Swiss | established 1893),2978
Bruno Munari,(Italian | 1907–1998),2980
Christopher Dresser,(British | 1834–1904),2981
Gerrit Rietveld,(Dutch | 1888–1964),2982
Enzo Mari,(Italian | born 1932),2983
St. Regis Paper Co. | Panelyte Div. | New York | NY,,2985
Tapio Wirkkala,(Finnish | 1915–1985),2986
J.A. Henckels | Solingen | Germany,(est. 1731),2987
Enzo Mari,(Italian | born 1932),2989
Kaj Franck,(Finnish | 1911–1989),2990
Mark Sanders,(British | born 1956),2991
Mazda Motor Corporation | California,(American | established 1920),2992
The Yale & Towne Mfg. Co. | Stamford | CT,(American),2993
St. Regis Paper Co. | Panelyte Div. | New York | NY,,2994
Vallauris,(French),2995
Tapio Wirkkala,(Finnish | 1915–1985),2996
Bruno Munari,(Italian | 1907–1998),2998
Michio Hanyu,(Japanese | born 1933),2999
Michio Hanyu,(Japanese | born 1933),3000
Michio Hanyu,(Japanese | born 1933),3001
Michio Hanyu,(Japanese | born 1933),3002
Michio Hanyu,(Japanese | born 1933),3003
Michio Hanyu,(Japanese | born 1933),3004
Michio Hanyu,(Japanese | born 1933),3005
Reiko Sudo,(Japanese | born 1953),3006
Alberto Meda,(Italian | born 1945),3007
Russel Wright,(American | 1904–1976),3009
Vallauris,(French),3010
Tapio Wirkkala,(Finnish | 1915–1985),3011
Tobia Scarpa,(Italian | born 1935),3012
Hugo Leven | Hermann Fauser,(German | 1874–1956) (German | 1874–1947),3013
Reiko Sudo,(Japanese | born 1953),3014
Jasper Morrison,(British | born 1959),3015
The Watertown Manufacturing Co. | Watertown | CT,(American),3017
Unknown Designer,(Italian),3018
Unknown Designer,(Swedish),3019
Louis Comfort Tiffany,(American | 1848–1933),3020
Massimo Vignelli,(Italian | 1931–2014),3021
Hugo Leven | Hermann Fauser,(German | 1874–1956) (German | 1874–1947),3022
Reiko Sudo,(Japanese | born 1953),3023
Renzo Piano | Noriaki Okabe,(Italian | born 1937) (Japanese | born 1931),3024
Owens-Illinois Glass Co. | Toledo | OH,(American | est. 1903),3025
George H. Hake,(American),3027
Fausto Melotti,(Italian | 1901–1986),3028
Fausto Melotti,(Italian | 1901–1986),3029
Fausto Melotti,(Italian | 1901–1986),3030
Anni Albers,(American | born Germany. 1899–1994),3032
Paulus van Leeuwen,(Dutch | born 1955),3033
Reiko Sudo,(Japanese | born 1953),3034
Sanford Redmond,(American | born 1924),3035
Owens-Illinois Glass Co. | Toledo | OH,(American | est. 1903),3036
J.A. Henckels | Solingen | Germany,(est. 1731),3037
Corning Glass Works | Corning | NY,(American | est.1851),3038
Stig Lindberg,(Swedish | 1916–1982),3039
Donald Genaro | Henry Dreyfuss | Bell Telephone Laboratories,(American | born 1932) (American | 1904–1972) (American),3040
Enzo Mari,(Italian | born 1932),3041
Bashir Zivari,(American | born 1961),3042
Scott Riegleman,(American | born 1957),3043
Owens-Illinois Glass Co. | Toledo | OH,(American | est. 1903),3044
Stig Lindberg,(Swedish | 1916–1982),3046
Paul Mayen,(American | born Spain. 1918–2000),3047
Otto Prutscher,(Austrian | 1880–1949),3048
Marc Sadler,(French | born 1946),3049
Walter Von Nessen,(American | 1889–1943),3050
Corning Glass Works | Corning | NY,(American | est.1851),3051
Stig Lindberg,(Swedish | 1916–1982),3052
Ed Rossbach,(American | 1914–2002),3054
Jurriaan Kok | Samuel Schellink,(Dutch | 1861–1919) (Danish | 1876–1958),3055
Emros Team,(Japanese),3056
Walter Von Nessen,(American | 1889–1943),3057
Tapio Wirkkala,(Finnish | 1915–1985),3058
David Rowland,(American | born 1924),3060
John Scofield,(American | born 1950),3061
Emros Team,(Japanese),3062
Walter Von Nessen,(American | 1889–1943),3063
Coors Porcelain Co. | Golden | CO,(American | est. 1910),3064
Tapio Wirkkala,(Finnish | 1915–1985),3065
David Rowland,(American | born 1924),3066
Pamela Woodhead,(British | 1955–2009),3067
Wayman R. Spence,(American | born 1934),3068
Timo Sarpaneva,(Finnish | 1926–2006),3069
David Rowland,(American | born 1924),3071
Josef Hoffmann,(Austrian | 1870–1956),3072
Giorgio Gurioli | Francesco Scansetti,(Italian | born 1957) (Italian | born 1955),3073
Westfield Manufacturing Corp.,,3074
Unknown Designer,(Nationality unknown),3075
Paolo Venini,(Italian | 1895–1959),3076
Jacob Jensen,(Danish | 1926–2015),3078
Stephen Peart | Bradford Bissell,(British | born 1958) (American | born 1957),3079
John G. Rideout,(American | 1898–1951),3080
Sven Palmqvist,(Swedish | 1906–1984),3081
Sven Palmqvist,(Swedish | 1906–1984),3084
Masayuki Kurokawa,(Japanese | born 1937),3086
American Steel & Wire Co. | Worcester | MA,(American | established 1898),3087
Umberto Nason,(Italian | 1889–1964),3088
Louis Comfort Tiffany,(American | 1848–1933),3089
Masayuki Kurokawa,(Japanese | born 1937),3091
American Steel & Wire Co. | Worcester | MA,(American | established 1898),3092
Nanny Still,(Finnish | 1926–2009),3093
Louis Comfort Tiffany,(American | 1848–1933),3094
Tapio Wirkkala,(Finnish | 1915–1985),3095
Masayuki Kurokawa,(Japanese | born 1937),3096
Grasoli-Werk Gebr. Grah | Solingen | Germany,,3097
Saara Hopea,(Finnish | 1925–1984),3098
Tapio Wirkkala,(Finnish | 1915–1985),3100
Thomas Patti,(American | born 1943),3101
Jean-Michel Folon,(Belgian | born 1934),3102
Grasoli-Werk Gebr. Grah | Solingen | Germany,,3103
Gross Wood | Esther Wood,(American | born 1919) (American | born 1921),3104
Louis Comfort Tiffany,(American | 1848–1933),3105
Sheila Hicks,(American | born 1934),3106
American Steel & Wire Co. | Worcester | MA,(American | established 1898),3108
Grasoli-Werk Gebr. Grah | Solingen | Germany,,3109
Luigi Caccia Dominioni | Pier Giacomo Castiglioni,(Italian | born 1913) (Italian | 1913–1968),3110
Percy Stamp,(British),3111
Cheney Greef & Co. | New York | NY,,3113
Unknown Designer,(Italian),3114
Nanny Still,(Finnish | 1926–2009),3116
James A. Sebastian,(American | born 1942),3117
American Steel & Wire Co. | Worcester | MA,(American | established 1898),3118
Unknown Designer,(Nationality unknown),3119
Kaj Franck,(Finnish | 1911–1989),3120
Yki Nummi,(Finnish | born China. 1925–1984),3121
Nanny Still,(Finnish | 1926–2009),3122
Richard Sapper,(German | born 1932),3123
Werner Blaser,(Swiss | born 1924),3124
Bill Stewart,(American | born 1920),3125
Richard Riemerschmid,(German | 1868–1957),3126
Walter Dorwin Teague,(American | 1883–1960),3127
Gino Sarfatti,(Italian | 1912–1985),3128
Anton Rüegg,(Swiss),3129
Masayuki Kurokawa,(Japanese | born 1937),3130
Walter Dorwin Teague,(American | 1883–1960),3131
Coors Porcelain Co. | Golden | CO,(American | est. 1910),3132
Coors Porcelain Co. | Golden | CO,(American | est. 1910),3133
Coors Porcelain Co. | Golden | CO,(American | est. 1910),3134
Coors Porcelain Co. | Golden | CO,(American | est. 1910),3135
Coors Porcelain Co. | Golden | CO,(American | est. 1910),3136
Philip Johnson | Richard Kelly,(American | 1906–2005) (American | 1910–1977),3137
Roy Richter | Frank Heacox,(American | 1914–1983) (American | born 1923),3138
Walter Dorwin Teague,(American | 1883–1960),3139
Kurt Versen,(American | born 1901),3140
Thomas V. Paulson,(American | born 1925),3141
Charles Eames,(American | 1907–1978),3142
Fratelli Grivel (now Grivel S.r.l.),(Italian | founded 1818),3143
Lalance & Grosjean Mfg. Co. | Woodhaven | NY,,3144
Harry Bertoia,(American | born Italy. 1915–1978),3145
José Echavé,(Spanish | 1907–1999),3146
Lalance & Grosjean Mfg. Co. | Woodhaven | NY,,3147
Dora Jung,(Finnish | 1906–1980),3148
Deane Russell,(Canadian),3149
The Aluminum Cooking Utensil Co. | New York | NY,(American | est. 1901),3150
Benita Koch-Otte,(German | 1892–1976),3151
Angelo Patin,(Italian),3152
The Aluminum Cooking Utensil Co. | New York | NY,(American | est. 1901),3153
Franklin Colvin,(American),3154
Charles Currey,(British | 1890–1973),3155
Aluminum Company of America | Pittsburgh | Pennsylvania,(est 1888),3156
Josef Hoffmann,(Austrian | 1870–1956),3157
Louis Comfort Tiffany,(American | 1848–1933),3159
Hämmerli | Ltd. | Lenzburg | Switzerland,,3160
Anni Albers,(American | born Germany. 1899–1994),3162
Howard Head,(American | 1914–1991),3163
Alvar Aalto,(Finnish | 1898–1976),3164
Kaj Franck,(Finnish | 1911–1989),3166
Hobie Alter,(American | born 1933),3167
Alvar Aalto,(Finnish | 1898–1976),3168
Timo Sarpaneva,(Finnish | 1926–2006),3169
Slazengers Ltd. | England,(established 1881),3170
Alvar Aalto,(Finnish | 1898–1976),3171
Owens-Illinois Glass Co. | Toledo | OH,(American | est. 1903),3172
Alvar Aalto,(Finnish | 1898–1976),3173
Alvar Aalto,(Finnish | 1898–1976),3175
Torun Bülow-Hübe,(Swedish | born 1929),3177
Le Corbusier (Charles-Édouard Jeanneret) | Pierre Jeanneret | Charlotte Perriand,(French | born Switzerland. 1887–1965) (Swiss | 1896–1967) (French | 1903–1999),3178
Torun Bülow-Hübe,(Swedish | born 1929),3179
Samuel Gragg,(American | 1772–1855),3180
Charles Gwathmey | Robert Siegel,(American | 1938–2009) (American | born 1939),3181
Alvar Aalto,(Finnish | 1898–1976),3182
Charles Gwathmey | Robert Siegel,(American | 1938–2009) (American | born 1939),3183
Guglielmo Berchicci,(Italian | born 1957),3184
Torben Holmback,(Danish | born 1933),3186
Mikael Björnstjerna,(Swedish | born 1945),3187
American Steel & Wire Co. | Worcester | MA,(American | established 1898),3188
Saara Hopea,(Finnish | 1925–1984),3189
Saara Hopea,(Finnish | 1925–1984),3190
Saara Hopea,(Finnish | 1925–1984),3191
Saara Hopea,(Finnish | 1925–1984),3192
Ford Madox Brown,(British | 1821–1893),3193
Fernando Campana | Humberto Campana,(Brazilian | born 1961) (Brazilian | born 1953),3194
Toshiyuki Kita,(Japanese | born 1942),3195
Fernando Campana | Humberto Campana,(Brazilian | born 1961) (Brazilian | born 1953),3196
Unknown Designer,(British),3197
Henning Koppel,(Danish | 1918–1981),3198
Fernando Campana | Humberto Campana,(Brazilian | born 1961) (Brazilian | born 1953),3199
Louis L. Lepoix,(French | born 1918),3201
Fernando Campana | Humberto Campana,(Brazilian | born 1961) (Brazilian | born 1953),3202
Vico Magistretti,(Italian | 1920–2006),3204
Godtfred Kirk Christiansen,(Danish | 1920–1995),3205
Jacques Sicard,(French | 1865–1923),3206
Allan Gittler (Avraham Bar Rashi),(American | 1928–2002),3207
Richard Meier,(American | born 1934),3208
Stefano Giovannoni,(Italian | born 1954),3209
Bart Van Der Leck,(Dutch | 1876–1958),3210
Richard Meier,(American | born 1934),3211
Konstantin Grcic,(German | born 1965),3212
Bruno Mathsson,(Swedish | 1907–1988),3213
Richard Meier,(American | born 1934),3214
Poul Henningsen,(Danish | 1894–1967),3215
Louis Comfort Tiffany,(American | 1848–1933),3216
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),3217
Edward Moulthrop,(American | born 1916),3218
Poul Henningsen,(Danish | 1894–1967),3219
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),3220
George Nelson,(American | 1908–1986),3221
Inoue Pleats Co. | Ltd. | Fukui | Japan,,3222
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),3224
V. Lorenzo Porcelli | Carmen Basile,(American | born 1933) (American | born 1947),3225
Poul Kjærholm,(Danish | 1929–1980),3226
Louis Comfort Tiffany,(American | 1848–1933),3227
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),3228
Porsche Design Group,(German | born 1948),3229
Ingo Maurer,(German | born 1932),3230
Ingo Maurer,(German | born 1932),3231
Gunta Stölzl,(Swiss | born Germany. 1897–1983),3232
Ingo Maurer,(German | born 1932),3233
Hendrik Van Keppel | Taylor Green,(American | born 1914) (American | born 1914),3235
Ingo Maurer,(German | born 1932),3236
Robert Venturi | Denise Scott Brown,(American | born 1925) (American | born Zambia | 1931),3238
Ingo Maurer,(German | born 1932),3239
Robert Venturi,(American | born 1925),3240
Reiko Sudo,(Japanese | born 1953),3241
Robert Venturi,(American | born 1925),3242
Swatch AG | Switzerland,(Swiss | established 1983),3243
Charles Robert Ashbee,(British | 1863–1942),3245
Robert Venturi,(American | born 1925),3246
Aleksandr Rodchenko,(Russian | 1891–1956),3247
Swatch AG | Switzerland,(Swiss | established 1983),3248
Olof Backstrom,(Finnish | born 1922),3250
Swatch AG | Switzerland,(Swiss | established 1983),3252
Niels Sylvester Bendtsen,(Danish | born 1943),3253
Louis Comfort Tiffany,(American | 1848–1933),3255
Édouard-Wilfred Buquet,(French),3256
John Timothy Curran,(American | born 1938),3259
Hector Guimard,(French | 1867–1942),3261
Daum Frères | Nancy | France,(French | established 1875),3262
Hector Guimard,(French | 1867–1942),3264
Daum Frères | Nancy | France,(French | established 1875),3266
Daum Frères | Nancy | France,(French | established 1875),3269
Hector Guimard,(French | 1867–1942),3270
Daum Frères | Nancy | France,(French | established 1875),3271
Hector Guimard,(French | 1867–1942),3272
Daum Frères | Nancy | France,(French | established 1875),3274
Hector Guimard,(French | 1867–1942),3275
Daum Frères | Nancy | France,(French | established 1875),3277
Hector Guimard,(French | 1867–1942),3278
Daum Frères | Nancy | France,(French | established 1875),3279
Hector Guimard,(French | 1867–1942),3280
Daum Frères | Nancy | France,(French | established 1875),3281
Hector Guimard,(French | 1867–1942),3282
Daum Frères | Nancy | France,(French | established 1875),3283
Hector Guimard,(French | 1867–1942),3284
Daum Frères | Nancy | France,(French | established 1875),3285
Hector Guimard,(French | 1867–1942),3286
Daum Frères | Nancy | France,(French | established 1875),3287
Hector Guimard,(French | 1867–1942),3288
Daum Frères | Nancy | France,(French | established 1875),3289
Hector Guimard,(French | 1867–1942),3290
Daum Frères | Nancy | France,(French | established 1875),3291
Daum Frères | Nancy | France,(French | established 1875),3293
Hector Guimard,(French | 1867–1942),3294
Emile Gallé,(French | 1846–1904),3295
Hector Guimard,(French | 1867–1942),3296
Makio Hasuike,(Japanese | born 1938),3297
Giampiero Bassi | Giovanni Bassi,(Italian | born 1926) (Italian | born 1926),3299
Paul Haustein,(German | 1880–1944),3300
Archibald Knox,(British | 1864–1933),3301
The Custanite Corp. | Brooklyn | NY,(founded 1952),3302
Alessandro Becchi,(Italian | born 1946),3303
Hugo Leven,(German | 1874–1956),3304
Jerry Moberg,(American),3305
Paul Mayen,(American | born Spain. 1918–2000),3306
Robert Welch,(British | 1929–2000),3307
Clement Meadmore,(Australian | born 1929),3308
Robert S. Gargiuli,(American),3309
Giancarlo Mattioli | Gruppo Architetti Urbanisti Città Nuova,(Italian | born 1933) (Italian | 1961–1991),3310
Jonathan De Pas | Donato D'Urbino | Paolo Lomazzi,(Italian | 1932–1991) (Italian | born 1935) (Italian | born 1936),3311
Unknown Designer,(Nationality unknown),3312
Continental Can Co. | USA,,3313
Gaetano Pesce,(Italian | born 1939),3314
Unknown Designer,(Nationality unknown),3315
Continental Can Co. | USA,,3316
C. Emanuele Ponzio | Studio DA | Japan,(Italian | born 1923),3317
Skidmore Owings & Merrill,(American | founded 1936),3318
Henri Tronquoy,(French),3319
Richard Riemerschmid,(German | 1868–1957),3320
Javier Carvajal,(Spanish | born 1927),3321
Richard Sapper,(German | born 1932),3322
Nathan George Horwitt,(American | 1898–1990),3323
Charles Eames | Ray Eames,(American | 1907–1978) (American | 1912–1988),3325
Mary Walker Phillips,(American | born 1923),3326
Koen De Winter,(Belgian | born 1943),3327
Le Corbusier (Charles-Édouard Jeanneret) | Pierre Jeanneret | Charlotte Perriand,(French | born Switzerland. 1887–1965) (Swiss | 1896–1967) (French | 1903–1999),3328
Carlo Bartoli,(Italian | born 1931),3329
Sheila Hicks,(American | born 1934),3330
Tapio Wirkkala,(Finnish | 1915–1985),3332
Verner Panton,(Danish | 1926–1998),3333
Ward Bennett,(American | 1917–2003),3334
Ward Bennett,(American | 1917–2003),3335
Frank Lloyd Wright,(American | 1867–1959),3336
Robert Dumas-Hermes | Ward Bennett,(French | born 1917) (American | 1917–2003),3337
August Endell,(German | 1871–1925),3338
David Gammon,(British | 1933–2005),3339
Enzo Mari,(Italian | born 1932),3340
Peter Behrens,(German | 1868–1940),3341
Hans Gugelot | Reinhold Häcker,(German | born Indonesia. 1920–1965) (Swiss | 1903–1976),3342
Enzo Mari,(Italian | born 1932),3343
Joseph Maria Olbrich,(Austrian | 1867–1908),3344
