Title,Year,Medium,Width,Height,Depth,CreditLine,Classification,Department,YearAcquired,CuratorApproved,ObjectID
STILL WATER AND FISH,1941,Drypoint |  printed in color,17.3,22.5,null,Gift of Douglas Duncan,Print,Prints & Illustrated Books,1961,N,69608
Image of the MIraculous San Antonio (Imagen del Milagroso San Antonio),-1,Relief etching,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1965,N,69609
More Distant Visible Part of the Sea,1979,Screenprint,null,null,null,Gift of Mr. and Mrs. Harry Kahn,Print,Prints & Illustrated Books,1983,Y,69610
Untitled,1963,Lithograph,70.4,50.7,null,Gift of Samuel and June Rosenfeld (through the Associates of the Department of Prints and Illustrated Books),Print,Prints & Illustrated Books,1986,Y,69611
Poster,1974,Lithograph,null,null,null,Gift of Galerie Lelong |  New York,Print,Prints & Illustrated Books,1990,Y,69612
Sphinx Kallipygos,1966,Etching and aquatint,null,null,null,Gift of Judith Young-Mallin,Print,Prints & Illustrated Books,1992,Y,69613
No (2),1992,Aquatint,40.5,40.3,null,Gift of the artist,Print,Prints & Illustrated Books,1993,Y,69614
Point d'ironie 14,1999,Periodical |  with 2 photolithographs,null,null,null,Gift of Agnès B. and Hans-Ulrich Obrist,Periodical,Prints & Illustrated Books,1999,Y,69615
Lazarus in the Home of the Rich Man,1923,Drypoint and roulette,null,null,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,69616
Portrait of the Composer Frederik Delius (Bildnis des Komponisten Frederik Delius),1922,Lithograph,null,null,null,Purchase,Print,Prints & Illustrated Books,1949,Y,69617
BULL,1950,Woodcut |  printed in black,74.6,53.0,null,Purchase (by exchange),Print,Prints & Illustrated Books,1953,N,69618
Untitled,1960,Etching and aquatint,27.7,48.9,null,Gift of Henrique Mindlin,Print,Prints & Illustrated Books,1961,Y,69620
Untitled,1891,Relief etching,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1965,N,69621
Why You Can't Tell #I,1979,Screenprint,77.8,59,null,Gift of Mr. and Mrs. Harry Kahn,Print,Prints & Illustrated Books,1983,Y,69622
Overtones,1985,Portfolio of four etchings with hand additions,null,null,null,Gift of Dr. Isaac Schenkein,Print,Prints & Illustrated Books,1986,N,69623
X-A,1975,Etching and aquatint,63,90.5,null,Anonymous gift,Print,Prints & Illustrated Books,1990,Y,69624
Femme Maison,1984,Photogravure,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1993,Y,69626
Point d'ironie 14,1999,Two folded double-sided photolithographs,null,null,null,Gift of Agnès B. and Hans-Ulrich Obrist,Print,Prints & Illustrated Books,1999,N,69627
The Judgment of Solomon,1925,Drypoint,27,26.5,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,69628
Portrait of the Dancer Sent M'Ahesa (Bildnis der Tänzerin Sent M'Ahesa),1921,Lithograph,null,null,null,Purchase,Print,Prints & Illustrated Books,1949,Y,69629
Rotoreliefs (Optical Disks),1953,Series of six offset lithographs,null,null,null,Gift of Rose Fried,Print,Prints & Illustrated Books,1953,Y,69630
LANDSCAPE WITH BUILDINGS,1920,Lithograph |  printed in black,30.5,22.4,null,Gift of the artist,Print,Prints & Illustrated Books,1954,N,69631
Untitled |  Untitled,1891,Relief etching,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1965,N,69632
One More and We Will Be More Than Half Way There,1979,Screenprint,null,null,null,Gift of Mr. and Mrs. Harry Kahn,Print,Prints & Illustrated Books,1983,Y,69633
Cicada II,1981,Screenprint,44.3,34,null,Given anonymously,Print,Prints & Illustrated Books,1986,N,69634
Untitled,1976,Lithograph,null,null,null,Gift of Galerie Lelong |  Paris,Print,Prints & Illustrated Books,1990,Y,69635
Femme Maison,1984,Photogravure,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1993,Y,69637
Women,1924,Lithograph,21.3,27.6,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,69638
Night (plate 7) [Die Nacht (Blatt 7)] from Hell (Die Hölle),1919,One from a portfolio of eleven lithographs (including front cover),null,null,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,69639
French Pitcher (Apples),1928,Lithograph,20.3,36.9,null,Gift of the artist,Print,Prints & Illustrated Books,1954,N,69640
(Untitled),1960,Lithograph |  printed in black,35.3,51.2,null,Gift of Mr. and Mrs. Peter A. Rübel,Print,Prints & Illustrated Books,1961,N,69641
Why You Can't Tell #II,1979,Screenprint,null,null,null,Gift of Mr. and Mrs. Harry Kahn,Print,Prints & Illustrated Books,1983,Y,69643
Les Eyzies,1985,Etching and aquatint,61.4,91.6,null,Gift of Mr. and Mrs. Edmond Luyckx,Print,Prints & Illustrated Books,1986,N,69644
Chaises (Chairs),1981,Carborundum,92,139,null,Anonymous gift,Print,Prints & Illustrated Books,1990,Y,69645
Untitled from London,1992,Screenprint with varnish additions from a portfolio of ten screenprints and one embossing,86.1,62.4,null,Purchase,Print,Prints & Illustrated Books,1992,Y,69646
Death of a Dog and Acid Rain |  only state,1984,Photogravure,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1993,Y,69647
The Way Home (plate 2) [Der Nachhauseweg (Blatt 2)] from Hell (Die Hölle),1919,One from a portfolio of eleven lithographs (including front cover),null,null,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,69650
Paul Bunyan,1939,Lithograph,34.2,22.5,null,Given anonymously,Print,Prints & Illustrated Books,1953,Y,69651
SCULPTURED DOG,1928,Lithograph |  printed in black,41.5,50.5,null,Gift of the artist,Print,Prints & Illustrated Books,1954,N,69652
PORTRAIT OF GOGOL,196,Lithograph |  printed in black,47.5,32.2,null,Gift of Eric Estorick,Print,Prints & Illustrated Books,1961,N,69653
Untitled,-1,Relief etching,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1965,N,69654
Arcanum VI from the series Arcanum I-XIII,1981,Screenprint with silk collage and watercolor additions,null,null,null,Gift of Styria Studio |  Inc.,Print,Prints & Illustrated Books,1983,Y,69655
An Image of Gregory,1984,Lithograph with collage on two sheets,null,null,null,Gift of John Wagner,Print,Prints & Illustrated Books,1987,Y,69657
Big Nose (Grand Nez),1984,Lithograph,null,null,null,Anonymous gift,Print,Prints & Illustrated Books,1990,Y,69658
Untitled,1992,Etching and aquatint,91,115.5,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1992,Y,69659
Death of a Dog and Acid Rain |  only state |  variant,1984,Photogravures,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1993,Y,69660
Central Park,1929,Etching,null,null,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,69662
Christ from the portfolio The Original Print (L'Estampe originale) |  no. V,189,Woodcut,35.1,15,null,Purchase,Print,Prints & Illustrated Books,1949,Y,69663
Germination,1952,Aquatint |  etching and engraving |  printed in black with offset color,50.2,60.6,null,Gift of Mr. and Mrs. Walter Bareiss,Print,Prints & Illustrated Books,1953,Y,69664
Standing Female Figure,1951,Woodcut,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1954,Y,69665
UNTITLED,-1,Etching,49.0,49.2,null,Gift of Mrs. Amy Goldin,Print,Prints & Illustrated Books,1961,N,69666
S. S. José,-1,Relief print,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1965,N,69667
Making the Engine from Building Aircraft,1917,Lithograph,40.3,30.3,null,Gift of Dorothy Braude Edinburg,Print,Prints & Illustrated Books,1986,Y,69668
Nick,1977,Etching and aquatint |  with watercolor additions,44.7,56.2,null,Gift of The International Council of The Museum of Modern Art in honor of Mrs. Alfred R. Stern,Print,Prints & Illustrated Books,1987,Y,69669
Foot (Pied),1987,Etching,29.6,39.9,null,Gift of Galerie Lelong |  New York,Print,Prints & Illustrated Books,1990,Y,69670
Once More |  With Feeling,1992,Screenprint,149.9,74,null,Purchase,Print,Prints & Illustrated Books,1992,Y,69671
Death of a Dog and Acid Rain |  only state |  variant,1984,Photogravures,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1993,N,69672
Hairdressing,1927,Etching,15,12.3,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,69673
Woman and Owl,1952,Lithograph |  printed in black,40.5,52.6,null,Given anonymously,Print,Prints & Illustrated Books,1953,N,69675
Standing Female Figure,1951,Woodcut,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1954,Y,69676
(Untitled),-1,Etching,null,null,null,Gift of Mrs. Amy Goldin,Print,Prints & Illustrated Books,1961,N,69677
Untitled,-1,Relief etching,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1965,N,69678
No. 14 from Suite 347,1968,Etching,41.5,31.3,null,Gift of Mr. Isidore M. Cohen,Print,Prints & Illustrated Books,1986,Y,69679
Untitled from Variations on a Musical Theme #1,1988,Lithograph and embossing,null,null,null,Gift of Galerie Lelong |  New York,Print,Prints & Illustrated Books,1990,Y,69680
Death of a Dog and Acid Rain |  only state |  variant,1984,Photogravures,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1993,Y,69690
Girl Seated on a Chair,-1,Drypoint and etching |  inked a la poupee,52.3,41.2,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,69692
France - Champagne,1891,Lithograph,77.5,57.8,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,69693
Figure,1951,Woodcut,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1954,Y,69694
OBTAKANI I,1958,Color woodcut,null,null,null,Gift of Dr. and Mrs. Arthur Lejwa,Print,Prints & Illustrated Books,1961,N,69695
Untitled,-1,Relief etching,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1965,N,69696
Winter,1986,Etching and aquatint,24.9,16.7,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1987,Y,69698
No. 12 from the series Variations on a Musical Theme (Variations sur un thème musical),1987,Lithograph and collagraph,null,null,null,Gift of Galerie Lelong |  New York,Print,Prints & Illustrated Books,1990,Y,69699
Untitled (Group II),1991,Series of six aquatint and etchings,null,null,null,Gift of Carole Littlefield,Print,Prints & Illustrated Books,1992,Y,69700
Death of a Dog and Acid Rain |  only state |  variant,198,Photogravures,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1993,N,69701
Sailboats near the Coast (Segelboote vor der Küste),1923,Etching |  drypoint |  and aquatint,32.9,39.6,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,69703
The Print and the Poster (L'Estampe et l'affiche),1897,Lithographed poster,81.3,59.7,null,Purchase,Print,Prints & Illustrated Books,1949,Y,69704
Figure,1951,Woodcut,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1954,Y,69705
Don Quixote I,1958,Woodcut,48.5,35.3,null,Gift of Dr. and Mrs. Arthur Lejwa,Print,Prints & Illustrated Books,1961,Y,69706
Untitled,-1,Relief etching,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1965,N,69707
Untitled from the series 4 x 4 x 4,1990,Screenprint,null,null,null,Given anonymously in honor of Andrea's birthday,Print,Prints & Illustrated Books,1990,Y,69710
4 x 4 x 4,1990,Four screenprints,121,121.4,null,Given anonymously in honor of Andrea's birthday,Print,Prints & Illustrated Books,1990,Y,69711
Untitled from the series 4 x 4 x 4,1990,Screenprint,121.5,121.5,null,Given anonymously in honor of Andrea's birthday,Print,Prints & Illustrated Books,1990,Y,69712
Untitled from the series 4 x 4 x 4,1990,Screenprint,116,116,null,Given anonymously in honor of Andrea's birthday,Print,Prints & Illustrated Books,1990,Y,69713
Untitled from the series 4 x 4 x 4,1990,Screenprint,null,null,null,Given anonymously in honor of Andrea's birthday,Print,Prints & Illustrated Books,1990,Y,69714
Access,1992,Lithograph and screenprint,64.2,47.8,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1992,Y,69715
Swaying |  only state,198,Etching with chine collé,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1993,Y,69716
Two Fishermen with Net (Zwei Fischer mit Netz),1923,Woodcut,31.8,39.9,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,69718
ACROBATS,1921,Lithograph,38.5,28.0,null,Purchase,Print,Prints & Illustrated Books,1949,N,69719
Three Figures Reading,1920,Linoleum cut,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1954,N,69720
With Four Hands (Vierhändig),1908,Lithograph,null,null,null,Gift of Peter H. Deitsch,Print,Prints & Illustrated Books,1961,Y,69721
Untitled,1963,Lithograph,18.8,55.1,null,Gift of John Lefebre,Print,Prints & Illustrated Books,1963,Y,69722
Untitled,-1,Relief etching,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1965,N,69723
No. 211 from Suite 347,1968,Etching and aquatint,17.8,22.3,null,Gift of Mr. Isidore M. Cohen,Print,Prints & Illustrated Books,1986,Y,69724
Provincial Play,1930,Woodcut,null,null,null,Gift of Katsko Suzuki,Print,Prints & Illustrated Books,1990,Y,69726
Horizontal Composite (Color),1970,Screenprint,30.5,85.5,null,Gift of Virginia Dwan,Print,Prints & Illustrated Books,1992,Y,69727
Sleeping Figure |  only state,1989,Etching with chine collé,40.3,7.3,null,Gift of the artist,Print,Prints & Illustrated Books,1993,Y,69728
Woman Emptying a Wheelbarrow (Femme vidant une brouette),1880,Etching |  aquatint and drypoint,31.7,23,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,N,69730
Siblings (Geschwister) from the portfolio Eleven Woodcuts |  1912-1919 (Elf Holzschnitte |  1912-1919),1913,Woodcut,null,null,null,Gift of Allen Porter,Print,Prints & Illustrated Books,1941,Y,69731
BEACH SCENE,189,Etching |  printed in color,null,null,null,Gift of Mr. and Mrs. Walter Bareiss,Print,Prints & Illustrated Books,1961,N,69733
Mangeur d'épluchures,1963,Lithograph,28,21.5,null,Gift of John Lefebre,Print,Prints & Illustrated Books,1963,Y,69734
No. 276 from Suite 347,1968,Etching,15.4,20.9,null,Gift of Mr. Isidore M. Cohen,Print,Prints & Illustrated Books,1986,Y,69736
Wiggle Manhattan,1992,Lithograph,null,null,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1992,Y,69738
Hinged Landscape at a Distance |  state I,198,Etching with chine collé,30.1,22.4,null,Gift of the artist,Print,Prints & Illustrated Books,1993,Y,69739
Peasants Cutting Grass,1894,Etching and drypoint,11.9,15.7,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,69741
Gewecke and Erna (Gewecke und Erna),1913,Drypoint,null,null,null,Gift of J. B. Neumann,Print,Prints & Illustrated Books,1941,Y,69742
Two Figures,1919,Woodcut,10.8,4.8,null,Gift of the artist,Print,Prints & Illustrated Books,1954,Y,69743
METAMORPHOSIS,1961,Etching |  printed in black,20.0,27.7,null,Gift of Mr. and Mrs. Peter A. Rübel,Print,Prints & Illustrated Books,1961,N,69744
Just Like That,1963,Lithograph,20.7,55.1,null,Gift of John Lefebre,Print,Prints & Illustrated Books,1963,Y,69745
Earthquake (Temblor de Tierra),-1,Double-sided broadside with relief print and letterpress,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1965,N,69746
Kaleidoscope of Modern Art,1982,Etching,48.9,59,null,Gift of Mr. and Mrs. John Russell,Print,Prints & Illustrated Books,1986,Y,69747
Acetylene Welder |  plate 3 from the series Building Aircraft,1917,Lithograph,40.7,29.8,null,Gift of the Dorothy Braude Edinburg Collection,Print,Prints & Illustrated Books,1987,Y,69748
Untitled,1992,Woodcut,40.3,50.7,null,Purchase,Print,Prints & Illustrated Books,1992,Y,69749
The Strange Fellows |  only state,1989,Etching,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1993,Y,69750
.a In the Barracks Yard (Auf dem Kasernenhof) from the periodical Der Bildermann  |  no. 15 (November 5 |  1916) .b Landscape by the Neckar River (Landschaft am Neckar)  from the periodical Der Bildermann |  no. 15 (November 5 |  1916),1916,Two lithographs on one sheet,null,null,null,Gift of J. B. Neumann,Print,Prints & Illustrated Books,1941,Y,69752
PAW-PAW,1948,Etching and engraving |  printed in black |  with offset color,37.7,44.3,null,Purchase,Print,Prints & Illustrated Books,1949,N,69753
Two Figures,1919,Woodcut,10.8,4.8,null,Gift of the artist,Print,Prints & Illustrated Books,1954,Y,69754
Untitled,196,Lithograph,null,null,null,Larry Aldrich Fund,Print,Prints & Illustrated Books,1961,Y,69755
Grass-Snake,1962,Etching,23.9,17.8,null,Gift of John Lefebre,Print,Prints & Illustrated Books,1963,Y,69756
For the Man of Sacramonte (Por el Sr. Del Sacramonte),-1,Double-sided broadside with relief print and letterpress,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1965,N,69757
La Calavera huertista,-1,Relief engraving,21.8,21.7,null,Inter-American Fund,Print,Prints & Illustrated Books,1969,Y,69758
Pergusa Three from Circuits,1983,Etching and woodcut,167.4,131.5,null,Gift of John Wagner,Print,Prints & Illustrated Books,1986,Y,69759
Swooping Down on a Taube |  plate 6 from the series Building Aircraft,1917,Lithograph,40.1,28.9,null,Gift of the Dorothy Braude Edinburg Collection,Print,Prints & Illustrated Books,1987,Y,69760
Soft Saxophone,1992,Lithograph,null,null,null,Monroe Wheeler Memorial Fund,Print,Prints & Illustrated Books,1992,Y,69761
The Strange Fellows |  only state |  variant,1989,Etching,30,17.7,null,Gift of the artist,Print,Prints & Illustrated Books,1993,N,69762
Portrait of Carl Sternheim (Bildnis Carl Sternheims) from the periodical Der Bildermann |  No. 9,1916,Two lithographs on one sheet,null,null,null,Gift of J. B. Neumann,Print,Prints & Illustrated Books,1941,Y,69764
Bather at the Edge of a Lake (Baigneuse au bord d'un lac) from the portfolio The Proof (L'Epreuve) |  no. 1,1894,Lithograph,37.5,25.8,null,Purchase,Print,Prints & Illustrated Books,1949,Y,69765
Invocation,1918,Woodcut |  printed in grayish brown,9.5,5.5,null,Gift of the artist,Print,Prints & Illustrated Books,1954,N,69766
Untitled,196,Lithograph,null,null,null,Larry Aldrich Fund,Print,Prints & Illustrated Books,1961,Y,69767
Park Figure,1963,Etching and aquatint,22.6,22.8,null,Gift of the artist,Print,Prints & Illustrated Books,1963,Y,69768
Second Praise in the Chalma Sanctuary (2o Alabado que en el santuario de Chalma),-1,Double-sided broadside with relief print and letterpress,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1965,N,69769
Calavera Zapatista,-1,Relief engraving,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1969,N,69770
Untitled Etching #1  (First Version),1969,Etching and aquatint,37.9,60.6,null,Gift of William Goldston,Print,Prints & Illustrated Books,1987,Y,69771
Template For My Future Plastic Surgery from London,1992,Screenprint with varnish additions from a portfolio of ten screenprints and one embossing,85.8,67.9,null,Purchase,Print,Prints & Illustrated Books,1992,Y,69772
The Sky's the Limit,1989,Etching,22.7,10.1,null,Gift of the artist,Print,Prints & Illustrated Books,1993,Y,69773
Girl Before a Mirror (Mädchen vor Spiegel),1907,Lithograph,27,22,null,Gift of J. B. Neumann,Print,Prints & Illustrated Books,1941,Y,69774
Woman with Ewer,1895,Lithograph,32.2,22.5,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,69775
Standing Female Figure,1951,Woodcut,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1954,Y,69776
(Untitled),1960,Etching,null,null,null,Larry Aldrich Fund,Print,Prints & Illustrated Books,1961,N,69777
Profile,1961,Lithograph,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1963,Y,69778
To the Holy Maria of Guadelupe (A Maria Senora de Guadelupe),1891,Double-sided broadside with relief print and letterpress,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1965,N,69779
Chavin II,1967,Collograph,70.2,61.7,null,Inter-American Fund,Print,Prints & Illustrated Books,1969,N,69780
Flying Pizza for the portfolio New York Ten,1964,Lithograph,39.6,54.3,null,Gift of Dr. and Mrs. Aaron H. Esman,Print,Prints & Illustrated Books,1987,Y,69781
A Private Reading,1978,Lithograph on three sheets,null,null,null,John B. Turner Fund,Print,Prints & Illustrated Books,1992,Y,69782
Ambition with Shadows,1989,Etching,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1993,Y,69783
Untitled,1906,Set of two woodcuts,null,null,null,Gift of J. B. Neumann,Print,Prints & Illustrated Books,1941,Y,69786
Head of a Woman,191,Drypoint,31.5,21.8,null,Purchase,Print,Prints & Illustrated Books,1949,Y,69787
Reclining Nude,1924,Woodcut,4.7,10.6,null,Gift of the artist,Print,Prints & Illustrated Books,1954,Y,69788
(Untitled),1961,Etching,null,null,null,Larry Aldrich Fund,Print,Prints & Illustrated Books,1961,N,69789
Market,1961,Lithograph,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1963,Y,69790
Praise Said By a Street Vendor in Honor of Holy Maria of Pain (Loa Dicha Por un Barillero en Honor de Maria Santisima de los Dolores),1891,Double-sided broadside with relief print and letterpress,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1965,N,69791
The Wave - From the Sea - After Leonardo |  Hokusai |  & Courbet,1985,Etching |  aquatint |  and drypoint,90,113.6,null,Gift of Karen McCready,Print,Prints & Illustrated Books,1987,Y,69793
Untitled,1992,Lithograph with flocking,32.5,19.2,null,Purchase,Print,Prints & Illustrated Books,1992,Y,69794
Ambition with Shadows,1989,Etching,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1993,Y,69795
War Cripples (Kriegskrüppel),1920,Drypoint,25.9,39.4,null,Purchase,Print,Prints & Illustrated Books,1949,Y,69799
Reclining Nude,1930,Woodcut,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1954,Y,69800
STRATA,1960,Aquatint,null,null,null,Gift of Mr. and Mrs. Peter A. Rübel,Print,Prints & Illustrated Books,1961,N,69801
Two Seated Women,1961,Lithograph,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1963,Y,69802
Real Verses of Lino Zamora (Legitimos Versos de Lino Zamora),-1,Double-sided broadside with relief print and letterpress,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1965,N,69803
The Scribe Huanta,1930,Woodcut,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1969,N,69804
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69805
American Abstract Artists,1937,Thirty-one transfer lithographs,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,Y,69806
Plate from AMERICAN ABSTRACT ARTISTS,1937,,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69807
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69808
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69809
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69810
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69811
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69812
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69813
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69814
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69815
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69816
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69817
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69818
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69819
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69820
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69821
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69822
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69823
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69824
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69825
Plate from American Abstract Artists,1937,One from a portfolio of 31 lithographs,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69826
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69827
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69828
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69829
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69830
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69831
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69832
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69833
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69834
