Title,Year,Medium,Width,Height,Depth,CreditLine,Classification,Department,YearAcquired,CuratorApproved,ObjectID
Untitled from Forms Derived From A Cube,1982,One from a portfolio of twenty-four etching and aquatints,45,45,null,Edgar Wachenheim III Fund,Print,Prints & Illustrated Books,2005,Y,104326
Untitled from Forms Derived From A Cube,1982,One from a portfolio of twenty-four etching and aquatints,45,45,null,Edgar Wachenheim III Fund,Print,Prints & Illustrated Books,2005,Y,104327
Untitled from Forms Derived From A Cube,1982,One from a portfolio of twenty-four etching and aquatints,45,45,null,Edgar Wachenheim III Fund,Print,Prints & Illustrated Books,2005,Y,104328
Untitled from Forms Derived From A Cube,1982,One from a portfolio of twenty-four etching and aquatints,45,45,null,Edgar Wachenheim III Fund,Print,Prints & Illustrated Books,2005,Y,104329
Untitled from Forms Derived From A Cube,1982,One from a portfolio of twenty-four etching and aquatints,45,45,null,Edgar Wachenheim III Fund,Print,Prints & Illustrated Books,2005,Y,104330
Untitled from Forms Derived From A Cube,1982,One from a portfolio of twenty-four etching and aquatints,45,45,null,Edgar Wachenheim III Fund,Print,Prints & Illustrated Books,2005,Y,104331
Untitled from Forms Derived From A Cube,1982,One from a portfolio of twenty-four etching and aquatints,45,45,null,Edgar Wachenheim III Fund,Print,Prints & Illustrated Books,2005,Y,104332
Untitled from Forms Derived From A Cube,1982,One from a portfolio of twenty-four etching and aquatints,45,45,null,Edgar Wachenheim III Fund,Print,Prints & Illustrated Books,2005,Y,104333
Untitled from Forms Derived From A Cube,1982,One from a portfolio of twenty-four etching and aquatints,45,45,null,Edgar Wachenheim III Fund,Print,Prints & Illustrated Books,2005,Y,104334
Untitled from Forms Derived From A Cube,1982,One from a portfolio of twenty-four etching and aquatints,45,45,null,Edgar Wachenheim III Fund,Print,Prints & Illustrated Books,2005,Y,104335
Untitled from Forms Derived From A Cube,1982,One from a portfolio of twenty-four etching and aquatints,45,45,null,Edgar Wachenheim III Fund,Print,Prints & Illustrated Books,2005,Y,104336
Portfolio title page from Merz 3. Kurt Schwitters 6 Lithos. Merz Portfolio. First Portfolio of the Merz Publisher (Merz 3. Kurt Schwitters 6 Lithos. Merz Mappe. Erste Mappe des Merverlages),1923,Letterpress title page with collage additions from a portfolio of six lithographs |  three with collage additions,55.2,43.8,null,Gift of J. B. Neumann,Print,Prints & Illustrated Books,1939,Y,104339
India,-197,Transfer type |  ink |  and metallic ink on paper,47.9,44.5,null,Purchased with funds provided by The Edward John Noble Foundation,Drawing,Drawings,2006,Y,104461
Africa,-197,Transfer type |  ink |  and metallic ink on paper,47.9,44.5,null,Purchased with funds provided by The Edward John Noble Foundation,Drawing,Drawings,2006,Y,104462
Honey |  I rearranged the collection according to two categories: Nice and Not Nice.,2000,Pencil |  silkscreen on paper,55.9,63.5,null,The Judith Rothschild Foundation Contemporary Drawings Collection Gift,Drawing,Drawings,2005,N,104551
Parlourmaid at a Window in Kensington,1939,Gelatin silver print,29.6,24.5,null,Acquired through the generosity of Ronald A. Kurtz,Photograph,Photography,2006,Y,104622
Fork in Refrigerator,1975,Gelatin silver print,23.8,16,null,Fractional and promised gift of David Teiger,Photograph,Photography,2006,Y,104625
Fan as Eudemonist: Relaxing After an Exhausting Day at the Beach,1975,Gelatin silver print,22.4,15.3,null,Fractional and promised gift of David Teiger,Photograph,Photography,2006,Y,104626
Title Page (The Ossified Theosophied) from The Ossified Theosophied,2005,One from a portfolio of eight etching and aquatints,45.6,30.4,null,Maud and Jeffrey Welles Fund,Print,Prints & Illustrated Books,2006,Y,104644
St. Sesom from The Ossified Theosophied,2005,One from a portfolio of eight etching and aquatints,30.4,21.5,null,Maud and Jeffrey Welles Fund,Print,Prints & Illustrated Books,2006,Y,104645
Harmony from The Ossified Theosophied,2005,One from a portfolio of eight etching and aquatints,30.3,45.6,null,Maud and Jeffrey Welles Fund,Print,Prints & Illustrated Books,2006,Y,104647
Miracle Machine # 1 or Vegan-Made Moundmeat Fountain from The Ossified Theosophied,2005,One from a portfolio of eight etching and aquatints,30.4,21.5,null,Maud and Jeffrey Welles Fund,Print,Prints & Illustrated Books,2006,Y,104649
Page of Enlightenment from The Ossified Theosophied,2005,Etching and aquatint colophon from a portfolio of eight etching and aquatints,45.7,30.5,null,Maud and Jeffrey Welles Fund,Print,Prints & Illustrated Books,2006,Y,104651
_Untitled_,1985,Photolithograph,39,28.5,null,Gift of Edmund B. Thorton,Illustrated Book,Prints & Illustrated Books,1985,N,104678
_Untitled_,1985,Line block,39,28.5,null,Gift of Edmund B. Thorton,Illustrated Book,Prints & Illustrated Books,1985,N,104679
_Untitled_,1985,Photolithograph,39,28.5,null,Gift of Edmund B. Thorton,Illustrated Book,Prints & Illustrated Books,1985,N,104680
_Untitled_,1985,Line block,39,28.5,null,Gift of Edmund B. Thorton,Illustrated Book,Prints & Illustrated Books,1985,N,104681
_Untitled_,1985,Photogravure,39,28.5,null,Gift of Edmund B. Thorton,Illustrated Book,Prints & Illustrated Books,1985,N,104682
London,1948,Gelatin silver print,23,19.5,null,Acquired through the generosity of Thomas and Susan Dunn,Photograph,Photography,2006,Y,104690
Incubation Process |  Perspective,1990,1990 Silkscreen (of 1962 drawing),104.1,87.3,null,Gift of the architect in honor of Philip Johnson,A&D Architectural Drawing,Architecture & Design,1996,Y,104691
Exodus |  or the Voluntary Prisoners of Architecture |  The Strip |  Project  |  Aerial Perspective,1972,Cut-and-pasted paper with watercolor |  ink |  gouache |  and color pencil on gelatin silver photograph (aerial view of London),40.6,50.5,null,Gift of Patricia Phelps de Cisneros |  Takeo Ohbayashi Purchase Fund |  and Susan de Menil Purchase Fund,A&D Architectural Drawing,Architecture & Design,1996,Y,104692
Exodus |  or the Voluntary Prisoners of Architecture |  The Strip |  project,1972,Cut-and-pasted paper and painted paper with ink |  pen |  and graphite on photolithograph (map of London),50.2,65.7,null,Gift of Patricia Phelps de Cisneros |  Takeo Ohbayashi Purchase Fund |  and Susan de Menil Purchase Fund,A&D Architectural Drawing,Architecture & Design,1996,Y,104693
Spatial City |  Elevated Blocks |  project |  Paris |  France |  Perspective,1959,Ink and graphite on tracing paper,50.2,64.8,null,Gift of The Howard Gilman Foundation,A&D Architectural Drawing,Architecture & Design,2000,Y,104694
Spatial City |  project |  Perspective,1958,Felt-tipped pen on tracing paper,34.3,49.5,null,Gift of The Howard Gilman Foundation,A&D Architectural Drawing,Architecture & Design,2000,Y,104695
The City of the Captive Globe Project |  New York |  New York |  Axonometric,1972,Gouache and graphite on paper,31.8,44.1,null,Gift of The Howard Gilman Foundation,A&D Architectural Drawing,Architecture & Design,2000,Y,104696
Fun Palace for Joan Littlewood Project |  Stratford East |  London |  England |  Perspective,1959,Graphite on diazotype,44.5,83.8,null,Gift of The Howard Gilman Foundation,A&D Architectural Drawing,Architecture & Design,2000,Y,104698
Potteries Thinkbelt Project |  Staffordshire |  England |  Plan,1964,Ink |  white ink |  color pencil |  ink stamp |  self-adhesive polymer sheet |  and self-adhesive paper dot on tracing paper,50.8,75.6,null,Gift of The Howard Gilman Foundation,A&D Architectural Drawing,Architecture & Design,2000,Y,104699
Hotel Sphinx Project |  New York |  New York |  Axonometric,1975,Synthetic polymer paint and ink on paper,46.7,55.9,null,Gift of The Howard Gilman Foundation,A&D Architectural Drawing,Architecture & Design,2000,Y,104704
No Title (A Final Word...),-199,Ink |  colored ink |  and watercolor on paper,43.2,55.9,null,Gift of Susan and Lewis Manilow,Drawing,Drawings,2006,Y,104717
Untitled (Serie: Das Kritische Blatt),1975,Ballpoint pen on colored paper,19.4,19.4,null,Robert Lehman Endowment Fund for Acquisitions by the Department of Drawings |  The Museum of Modern Art |  New York,Drawing,Drawings,2006,Y,104718
Untitled (Serie: Das Tendenziös Marxistisch),1975,Ballpoint pen on colored paper,19.7,27.9,null,Robert Lehman Endowment Fund for Acquisitions by the Department of Drawings |  The Museum of Modern Art |  New York,Drawing,Drawings,2006,Y,104719
Untitled,1975,Ballpoint pen on colored paper,22.5,31.8,null,Robert Lehman Endowment Fund for Acquisitions by the Department of Drawings |  The Museum of Modern Art |  New York,Drawing,Drawings,2006,Y,104720
Untitled (Serie: Experimentelle Auslotung und Durchleuchtung rein verbaler Ausdrucksmittel in der Graphik heute),1975,Ballpoint pen on colored envelope,22.9,37.5,null,Robert Lehman Endowment Fund for Acquisitions by the Department of Drawings |  The Museum of Modern Art |  New York,Drawing,Drawings,2006,Y,104721
Untitled (Serie: kritisches Blatt),1975,Ballpoint pen on colored envelope,18.4,19.4,null,Robert Lehman Endowment Fund for Acquisitions by the Department of Drawings |  The Museum of Modern Art |  New York,Drawing,Drawings,2006,Y,104722
Untitled,-197,Ballpoint pen and pencil on colored paper,17.5,24.8,null,Robert Lehman Endowment Fund for Acquisitions by the Department of Drawings |  The Museum of Modern Art |  New York,Drawing,Drawings,2006,Y,104723
Untitled,1975,Felt-tipped pen on colored paper,27.9,21,null,Robert Lehman Endowment Fund for Acquisitions by the Department of Drawings |  The Museum of Modern Art |  New York,Drawing,Drawings,2006,Y,104724
Bowl,1945,Glazed ceramic,5.1,9.5,null,Gift of the designer,A&D Design,Architecture & Design,1948,Y,104727
Bowl,-1,Glazed stoneware,5.1,7.6,null,Gift of the designer,A&D Design,Architecture & Design,1948,Y,104728
Plate,1947,Glazed stoneware,1.9,27,null,Gift of the designer,A&D Design,Architecture & Design,1950,Y,104729
Upholstery Material,1929,Linen |  cotton |  and rayon,10.8,18.4,null,Gift of the designer,A&D Design,Architecture & Design,1951,Y,104730
Ladle,1951,Glazed porcelain and Brazilian rosewood,40,10.8,null,Gift of the manufacturer,A&D Design,Architecture & Design,1952,Y,104732
Ashtray,1951,Glazed porcelain and black oxidized steel,2.5,21,21,Gift of the manufacturer,A&D Design,Architecture & Design,1956,Y,104733
Mixing Bowl,1960,Propen plastic,13.7,27.3,29.2,Gift of Design Research,A&D Design,Architecture & Design,1967,Y,104735
Woven Fabric Sample,1951,Linen and metallic thread,28,15.9,null,Gift of Josef Albers,A&D Design,Architecture & Design,1970,Y,104736
Bowl,1974,Glazed porcelain,8.6,7.6,null,Estée and Joseph Lauder Design Fund,A&D Design,Architecture & Design,1975,Y,104737
Form,1975,Glazed porcelain,6.4,4.4,null,Estée and Joseph Lauder Design Fund,A&D Design,Architecture & Design,1975,Y,104738
White Wave Pot,1975,Unglazed porcelain,8.9,12.1,null,Estée and Joseph Lauder Design Fund,A&D Design,Architecture & Design,1975,Y,104739
Padova Bracelet,1987,Laminated wood,3.8,8.9,null,L.M. Edwards Fund,A&D Design,Architecture & Design,1987,Y,104741
Soft Chair,1967,Vinyl-covered polyester foam,69.2,61.6,91.5,Gift of the manufacturer,A&D Design,Architecture & Design,1990,Y,104742
Necklace,1986,Sterling silver,27.9,7.9,null,Mrs. John D. Rockefeller 3rd Fund,A&D Design,Architecture & Design,1990,Y,104743
Bracelet,1986,Sterling silver,4.4,11.4,null,Gift of Jan Groth,A&D Design,Architecture & Design,1990,Y,104744
Crinkle Lamp,1996,Vinyl and steel,27.9,27.9,null,Gift of the manufacturer,A&D Design,Architecture & Design,1998,Y,104745
Classic Crystal Glasses,1949,Glass,12.7,8.1,null,Given anonymously,A&D Design,Architecture & Design,2001,Y,104746
Bowl,1974,Porcelain,9.5,22.9,null,Estée and Joseph Lauder Design Fund,A&D Design,Architecture & Design,2001,Y,104747
Untitled from the Museum in Progress project Tranzit Cooperation,2003,Lithograph |  offset printed,47,31.5,null,Linda Barth Goldstein Fund,Print,Prints & Illustrated Books,2006,N,104809
Solo Exhibition from Museum in Progress,1995,Seventeen lithographs |  offset printed |  bound,47,31.5,null,Linda Barth Goldstein Fund,Print,Prints & Illustrated Books,2006,N,104832
Untitled (Double Head),1971,Cut-and-pasted painted paper |  masking tape |  and pencil on paper,53.3,73.7,null,Purchased with funds provided by Agnes Gund and Daniel Shapiro,Drawing,Drawings,2006,Y,104957
Untitled Sketchbook (Blue Strathmore 500 Bristol),1976,Pencil |  ink |  synthetic polymer paint |  gouache |  colored pencil |  and colored ink with masking tape in bound notebook,27.9,35.6,null,Purchased with funds provided by Agnes Gund and Daniel Shapiro,Drawing,Drawings,2006,Y,104958
Untitled,-195,Ink on Japanese paper,182.9,93.3,null,Gift of Marie-Josée and Henry R. Kravis in honor of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,2006,Y,104959
_Untitled_,2002,Etching with aquatint |  spitbite |  sugarlift |  drypoint |  and fabric collé,40.6,40.6,null,Maud and Jeffrey Welles Fund and John B. Turner Fund,Print,Prints & Illustrated Books,2006,N,104986
_Untitled_,2002,Etching with aquatint |  spitbite |  sugarlift |  drypoint |  and fabric collé,40.6,40.6,null,Maud and Jeffrey Welles Fund and John B. Turner Fund,Print,Prints & Illustrated Books,2006,N,104987
_Untitled_,2002,Etching with aquatint |  spitbite |  sugarlift |  drypoint |  and fabric collé,40.6,40.6,null,Maud and Jeffrey Welles Fund and John B. Turner Fund,Print,Prints & Illustrated Books,2006,N,104988
_Untitled_,2002,Etching with aquatint |  spitbite |  sugarlift |  drypoint |  and fabric collé,40.6,40.6,null,Maud and Jeffrey Welles Fund and John B. Turner Fund,Print,Prints & Illustrated Books,2006,N,104989
_Untitled_,2002,Etching with aquatint |  spitbite |  sugarlift |  drypoint |  and fabric collé,40.6,40.6,null,Maud and Jeffrey Welles Fund and John B. Turner Fund,Print,Prints & Illustrated Books,2006,N,104990
_Untitled_,2002,Etching with aquatint |  spitbite |  sugarlift |  drypoint |  and fabric collé,40.6,40.6,null,Maud and Jeffrey Welles Fund and John B. Turner Fund,Print,Prints & Illustrated Books,2006,N,104991
_Untitled_,2002,Etching with aquatint |  spitbite |  sugarlift |  drypoint |  and fabric collé,40.6,40.6,null,Maud and Jeffrey Welles Fund and John B. Turner Fund,Print,Prints & Illustrated Books,2006,N,104992
_Untitled_,2002,Etching with aquatint |  spitbite |  sugarlift |  drypoint |  and fabric collé,40.6,40.6,null,Maud and Jeffrey Welles Fund and John B. Turner Fund,Print,Prints & Illustrated Books,2006,N,104993
_Untitled_,2002,Etching with aquatint |  spitbite |  sugarlift |  drypoint |  and fabric collé,40.6,40.6,null,Maud and Jeffrey Welles Fund and John B. Turner Fund,Print,Prints & Illustrated Books,2006,N,104994
_Untitled_,2002,Etching with aquatint |  spitbite |  sugarlift |  drypoint |  and fabric collé,40.6,40.6,null,Maud and Jeffrey Welles Fund and John B. Turner Fund,Print,Prints & Illustrated Books,2006,N,104995
_Untitled_,2002,Etching with aquatint |  spitbite |  sugarlift |  drypoint |  and fabric collé,40.6,40.6,null,Maud and Jeffrey Welles Fund and John B. Turner Fund,Print,Prints & Illustrated Books,2006,N,104996
_Untitled_,2002,Etching with aquatint |  spitbite |  sugarlift |  drypoint |  and fabric collé,40.6,40.6,null,Maud and Jeffrey Welles Fund and John B. Turner Fund,Print,Prints & Illustrated Books,2006,N,104997
_Untitled_,2002,Etching with aquatint |  spitbite |  sugarlift |  drypoint |  and fabric collé,40.6,40.6,null,Maud and Jeffrey Welles Fund and John B. Turner Fund,Print,Prints & Illustrated Books,2006,N,104998
_Untitled_,2002,Etching with aquatint |  spitbite |  sugarlift |  drypoint |  and fabric collé,40.6,40.6,null,Maud and Jeffrey Welles Fund and John B. Turner Fund,Print,Prints & Illustrated Books,2006,N,104999
_Untitled_,2002,Etching with aquatint |  spitbite |  sugarlift |  drypoint |  and fabric collé,40.6,40.6,null,Maud and Jeffrey Welles Fund and John B. Turner Fund,Print,Prints & Illustrated Books,2006,N,105000
_Untitled_,2002,Etching with aquatint |  spitbite |  sugarlift |  drypoint |  and fabric collé,40.6,40.6,null,Maud and Jeffrey Welles Fund and John B. Turner Fund,Print,Prints & Illustrated Books,2006,N,105001
Tree,1937,Gelatin silver print,19.2,17.8,null,Gift of Mrs. Geneviève Grand,Photograph,Photography,2006,N,105002
Rue du Viaduc (near Gare Montparnasse),1933,Gelatin silver print,22.5,16.8,null,Gift of Mrs. Geneviève Grand,Photograph,Photography,2006,N,105003
Cinderella Table,2004,Birch,80,132.1,101.6,Gift of Marie-Josée and Henry R. Kravis in honor of Patricia Phelps de Cisneros,A&D Design,Architecture & Design,2006,Y,105005
Stack Drawing,2006,Cut-and-pasted painted paper with chalk on board,81.3,78.7,null,Fund for the Twenty-First Century,Drawing,Drawings,2006,Y,105006
Eyes,2004,Etching |  with hand additions,16.4,25.2,null,Gift of the artist,Print,Prints & Illustrated Books,2006,Y,105011
Untitled,2004,Etching |  with hand additions,46.8,44.4,null,Gift of the artist,Print,Prints & Illustrated Books,2006,Y,105012
La Petite Pousse I,2005,Etching |  with hand additions,38.8,28.7,null,Gift of the artist,Print,Prints & Illustrated Books,2006,Y,105015
La Petite Pousse III,2005,Etching |  with hand additions,39,28.8,null,Gift of the artist,Print,Prints & Illustrated Books,2006,Y,105017
Unaware and Aware,1997,Etching |  with hand additions,58.6,44.5,null,Gift of the artist,Print,Prints & Illustrated Books,2006,Y,105018
The Lost Girl,2004,Three etchings |  with hand additions |  on one sheet,error,error,error,Gift of the artist,Print,Prints & Illustrated Books,2006,Y,105020
Mother and Child,2004,Etching |  with hand additions,52.3,73.7,null,Gift of the artist,Print,Prints & Illustrated Books,2006,Y,105021
Around We Go,2004,Three etchings |  with hand additions |  on one sheet,42.1,73.3,null,Gift of the artist,Print,Prints & Illustrated Books,2006,Y,105022
The Red Shoes,2005,Etching |  with hand additions,27.6,38.4,null,Gift of the artist,Print,Prints & Illustrated Books,2006,Y,105023
Spider,1994,Aquatint |  with hand additions,17.3,12.3,null,Gift of the artist,Print,Prints & Illustrated Books,2006,Y,105025
Mon Dieu |  Mon Dieu |  Que le Silence est Beau,-200,Etching with watercolor and pencil additions,19.7,81,null,Gift of the artist,Print,Prints & Illustrated Books,2006,Y,105027
Untitled,2005,Etching |  with hand additions,38.2,52.8,null,Gift of the artist,Print,Prints & Illustrated Books,2006,Y,105030
Black Falls XXX,1980,Graphite and linseed with colored pencil on paper,205.7,60,null,Gift of the artist in honor Edward R. Broida,Drawing,Drawings,2006,Y,105034
Spread,-197,Tobacco stain on both sides of paper,106.7,365.8,null,Purchased with funds provided by Kathy and Richard S. Fuld |  Jr.,Drawing,Drawings,2006,Y,105035
Crowhurst,-200,Gouache on gelatin silver print,300,409.9,null,Purchased with funds provided by Kathy and Richard S. Fuld |  Jr.,Drawing,Drawings,2006,Y,105036
Ms. Huang at M. Last Night (for Parkett no. 76),2006,Digital print,48,73,null,General Print Fund,Print,Prints & Illustrated Books,2006,Y,105047
Untitled (for Parkett no. 76),2006,Etching |  engraving |  and drypoint,40,49.8,null,Acquired through the generosity of Anne and John Coffin,Print,Prints & Illustrated Books,2006,Y,105049
Fontana Table,1932,Glass,57.2,120,40,Gift of the manufacturer,A&D Design,Architecture & Design,2006,Y,105052
Talby Cellular Phone,2004,Plastic,13.2,4.4,1.3,Gift of the manufacturer,A&D Design,Architecture & Design,2006,Y,105054
Infobar Cellular Phone,2003,Plastic and magnesium alloy,13.8,4.2,1.1,Gift of the manufacturer,A&D Design,Architecture & Design,2006,Y,105055
Neon Cellular Phone,2005,Plastic,8.9,5,2.3,Gift of the manufacturer,A&D Design,Architecture & Design,2006,Y,105056
Media Skin Cellular Phone,2004,Plastic,11,5,1.5,Gift of the manufacturer,A&D Design,Architecture & Design,2006,Y,105057
Untitled (11.13.01 Wynn Kramarsky 14:50),2001,Ballpoint pen on paper,22.9,30.8,null,Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,2006,Y,105058
Desplazamiento (Displacements),2003,Watercolor and pencil on paper,40,28.9,null,Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,2006,Y,105061
Untitled,1941,Ink on board,55.9,42.5,null,Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,2006,Y,105062
Seed Circle,-196,Ink on corks and seeds on book pages,18.4,22.9,null,Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,2006,Y,105063
Gnamon 2.10.72,1972,Ink with bone on paper,19.4,19.4,null,Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,2006,Y,105064
Pale Reshaped Bowl,1992,Synthetic polymer paint on photographic emulsion with beeswax on synthetic polymer sheet,100.6,99.1,null,Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,2006,Y,105065
Untitled (Collage |  Monhegan),1956,Cut-and-pasted painted paper with pencil on board,18.4,27.9,null,Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,2006,Y,105066
National BF-104 Battery Size-Free Flashlight,2005,Polypropylene resin and elastomer,20.1,11.2,null,Gift of the designer,A&D Design,Architecture & Design,2006,Y,105069
Plus Minus Zero Humidifier,2003,Polycarbonate plastic,15.6,30.5,null,Gift of the designer,A&D Design,Architecture & Design,2006,Y,105070
Narcissus |  after Caravaggio,2005,Chromogenic color print,226.2,182.6,null,Acquired through the generosity of Kara and Stephen Ross,Photograph,Photography,2006,Y,105074
Mensa Karlsruhe Dining Hall |  Karlsruhe |  Germany (Scale model 1:200),2005,Laser-cut polystyrene |  glue |  white airbrushed paint,6,19.7,27.9,Edward Larrabee Barnes Purchase Fund,A&D Architectural Model,Architecture & Design,2006,Y,105075
Dunescape |  Long Island City |  New York |  Scale model 1/4 = 1'0,2000,Cherry wood |  lead shot |  aluminum,27.9,102.9 cm |  72,null,Gift of the Architecture and Design Committee in honor of Patricia Phelps de Cisneros,A&D Architectural Model,Architecture & Design,2006,Y,105159
Fold Table Lamp,2005,Powder-coated aluminum,23,12,12,Gift of the manufacturer,A&D Design,Architecture & Design,2006,Y,105161
Appoggio Chair,1971,Fiberglass and steel,118.1,55.9,50.8,Rob Beyer Purchase Fund,A&D Design,Architecture & Design,2006,Y,105163
Airstream Bambi Travel Trailer,1960,Aluminum |  steel |  wood |  upholstery,248.9,223.5,508 cm |  941.2,Gift of Airstream |  Inc.,A&D Design,Architecture & Design,2006,Y,105164
Supple Cups,2005,Bone china,7.7,6.5,null,Gift of the manufacturer,A&D Design,Architecture & Design,2006,Y,105179
Eyebeam Museum of Art and Technology Project |  New York |  New York |  Scale model 1/8=1'0,2001,Plastic |  plexiglass |  styrene |  cold rolled steel |  video camera |  DVD player |  video effects unit,172.7,208.3,99.1,Gift of Elise Jaffe + Jeffrey Brown,A&D Architectural Model,Architecture & Design,2006,Y,105181
Untitled from The Stars,2005,One etching |  aquatint |  and drypoint from an illustrated book with two etching |  aquatint |  and drypoints |  one photogravure dust jacket and one unbound etching and aquatint,7.6,8.6,null,Gift of the Library Council of The Museum of Modern Art,Illustrated Book,Prints & Illustrated Books,2006,N,105188
The Brown Sisters |  Wellesley College,2006,Gelatin silver print,19.6,24.5,null,Committee on Photography Fund,Photograph,Photography,2006,Y,105192
Goetz Art Gallery |  Munich |  Germany |  Five study sketches,1989,Pencil on paper,9.2,14.9,null,Gift of Terence Riley in honor of Patricia Phelps de Cisneros,A&D Architectural Drawing,Architecture & Design,2006,Y,105198
Psychedelic Soul Stick no. 55,2006,T-shirt sleeve |  two Marlboro light packets |  women's bead necklace |  button |  steel wire |  bamboo |  and cotton thread,107,9,4,Fund for the Twenty-First Century,Sculpture,Painting & Sculpture,2006,Y,105200
Untitled from Dabloids,1991,Unbound lithographed poster,74,36.5,null,Gift of the artist,Print,Prints & Illustrated Books,2006,N,105203
Untitled from Spring,2005,Wood engraving from an illustrated book with five wood engravings,13,10.2,null,Mary Ellen Oldenburg Fund,Illustrated Book,Prints & Illustrated Books,2006,N,105204
Untitled from Spring,2005,Wood engraving from an illustrated book with five wood engravings,13,10.2,null,Mary Ellen Oldenburg Fund,Illustrated Book,Prints & Illustrated Books,2006,N,105205
Untitled from Spring,2005,Wood engraving from an illustrated book with five wood engravings,13,10.2,null,Mary Ellen Oldenburg Fund,Illustrated Book,Prints & Illustrated Books,2006,N,105206
Untitled from Spring,2005,Wood engraving from an illustrated book with five wood engravings,13,10.4,null,Mary Ellen Oldenburg Fund,Illustrated Book,Prints & Illustrated Books,2006,N,105207
Untitled from Spring,2005,Wood engraving from an illustrated book with five wood engravings,13,10.2,null,Mary Ellen Oldenburg Fund,Illustrated Book,Prints & Illustrated Books,2006,N,105208
Furniture: Wardrobe and Bed |  London,1992,Silver dye bleach print,16,24.4,null,Gift of Elizabeth Kessenides,Photograph,Photography,2006,Y,105210
Furniture: Mattress |  Athens,1993,Silver dye bleach print,15.9,24.5,null,Gift of Elizabeth Kessenides,Photograph,Photography,2006,Y,105211
Furniture: Bath Tub,1992,Silver dye bleach print,16.3,24.4,null,Gift of Elizabeth Kessenides,Photograph,Photography,2006,Y,105212
Furniture: Three Piece Suite with Radiator |  London,1997,Silver dye bleach print,16.1,24.3,null,Gift of Elizabeth Kessenides,Photograph,Photography,2006,Y,105213
Bebe and I |  Lexington,1998,Gelatin silver print,24.4,19.5,null,Arthur M. Bullowa Fund,Photograph,Photography,2006,Y,105214
Sam |  Bedoin |  France,1999,Gelatin silver print,19.5,24.4,null,Committee on Photography Fund,Photograph,Photography,2006,Y,105215
Sam |  Saintes-Maries-de-la-Mer |  France,1997,Gelatin silver print,19.6,24.5,null,Arthur M. Bullowa Fund,Photograph,Photography,2006,Y,105216
Self |  Lexington,1997,Gelatin silver print,19.6,24.5,null,Acquired through the generosity of Jill and Norman Korostoff in honor of Edythe Korostoff,Photograph,Photography,2006,Y,105217
The Brown Sisters |  New Canaan |  Connecticut,1975,Gelatin silver print,46,57,null,The Photography Council Fund,Photograph,Photography,2006,Y,105219
The Brown Sisters |  Hartford |  Connecticut,1976,Gelatin silver print,46,57,null,The Photography Council Fund,Photograph,Photography,2006,Y,105220
The Brown Sisters |  Cambridge |  Massachusetts,1977,Gelatin silver print,46,57,null,The Photography Council Fund,Photograph,Photography,2006,Y,105221
The Brown Sisters |  Harwich Port |  Massachusetts,1978,Gelatin silver print,46,57,null,The Photography Council Fund,Photograph,Photography,2006,Y,105222
Six Layer View |  SE Expressway |  Boston |  Massachusetts,2001,Gelatin silver print,57.5,45.6,null,Committee on Photography Fund,Photograph,Photography,2006,Y,105223
View of North Station and Clarkstown |  Boston |  Massachusetts,2002,Gelatin silver print,46,57.3,null,Committee on Photography Fund,Photograph,Photography,2006,Y,105224
View of Mission Complex |  Boston |  Massachusetts,2004,Gelatin silver print,49,57.2,null,Acquired through the generosity of Susan G. Jacoby in memory of her father |  Edward Goldberger,Photograph,Photography,2006,Y,105225
The Brown Sisters |  Marblehead |  Massachusetts,1979,Gelatin silver print,46,57.2,null,The Photography Council Fund,Photograph,Photography,2006,Y,105226
The Brown Sisters |  East Greenwich |  Rhode Island,1980,Gelatin silver print,46,57.2,null,The Photography Council Fund,Photograph,Photography,2006,Y,105227
The Brown Sisters |  Cincinnati |  Ohio,1981,Gelatin silver print,46,57.4,null,The Photography Council Fund,Photograph,Photography,2006,Y,105228
The Brown Sisters |  Ipswich |  Massachusetts,1982,Gelatin silver print,46,57.3,null,The Photography Council Fund,Photograph,Photography,2006,Y,105229
The Brown Sisters |  Allston |  Massachusetts,1983,Gelatin silver print,46,57.4,null,The Photography Council Fund,Photograph,Photography,2006,Y,105230
The Brown Sisters |  Truro |  Massachusetts,1984,Gelatin silver print,46,57.4,null,The Photography Council Fund,Photograph,Photography,2006,Y,105231
The Brown Sisters |  Brighton |  Massachusetts,1985,Gelatin silver print,46.1,57.3,null,The Photography Council Fund,Photograph,Photography,2006,Y,105232
Christina and Bjarne Ramussen |  Concord |  Massachusetts,2005,Gelatin silver print,57.5,45.6,null,Samuel J. Wagstaff |  Jr. Fund,Photograph,Photography,2006,Y,105233
Susanne Richardson |  Boston |  Massachusetts,2006,Gelatin silver print,57.1,46,null,Arthur M. Bullowa Fund,Photograph,Photography,2006,Y,105234
