ArtistName,ArtistBornYear,ObjectId
Detlef Fiedler,1955,5236
Daniela Haufe,1966,5236
Siegfried Jablonsky,1950,5236
Jeremy Anderson,1921,5237
Otis Shepard,1894,5238
L. A. Shafer,1866,5239
Georges Braque,1882,5240
Ikko Tanaka,1930,5242
Saul Bass,1920,5244
Arturo Ballester,1890,5245
Cyan,1992,5246
Sophie Alex,1967,5246
Wilhelm Ebentreich,1952,5246
Detlef Fiedler,1955,5246
Daniela Haufe,1966,5246
Siegfried Jablonsky,1950,5246
Otis Shepard,1894,5248
Joseph Pennell,1860,5249
Ben Shahn,1898,5250
Georges Braque,1882,5251
Firmin Bouisset,1859,5252
Ikko Tanaka,1930,5253
Gustav Klutsis,1895,5254
Saul Bass,1920,5255
Cyan,1992,5258
Otis Shepard,1894,5260
Ben Shahn,1898,5262
Marc Chagall,1887,5263
Ikko Tanaka,1930,5265
Karl Koehler,1913,5266
Victor Ancona,1912,5266
Stephen Ancona,1932,5266
Saul Bass,1920,5267
Cyan,1992,5269
Otis Shepard,1894,5271
Jean Cocteau,1889,5273
Otto von Kursell,1884,5276
Cañavate,1902,5277
Cyan,1992,5278
Sophie Alex,1967,5278
Wilhelm Ebentreich,1952,5278
Detlef Fiedler,1955,5278
Daniela Haufe,1966,5278
Siegfried Jablonsky,1950,5278
Otis Shepard,1894,5280
John Mills,1842,5281
Coulon,1907,5282
Cazals,1865,5283
Ferdinand Kriwet,1942,5285
Art Chantry,1954,5286
Cyan,1992,5287
Otis Shepard,1894,5289
Marcel Duchamp,1887,5291
Georges De Feure,1869,5292
Lella Vignelli,1934,5293
Massimo Vignelli,1931,5293
Guido Ballo,1914,5293
Nikolai Sokolov,1903,5294
Porfiry Krylov,1902,5294
Ivan Chermayeff,1932,5295
Thomas Geismar,1931,5295
Bruce Blackburn,1938,5295
Art Chantry,1954,5297
Cyan,1992,5298
Sophie Alex,1967,5298
Wilhelm Ebentreich,1952,5298
Detlef Fiedler,1955,5298
Otis Shepard,1894,5300
Albert Herter,1871,5301
Raoul Dufy,1877,5302
Georges De Feure,1869,5303
Leo Lionni,1910,5304
Ivan Chermayeff,1932,5305
Thomas Geismar,1931,5305
Bruce Blackburn,1938,5305
Art Chantry,1954,5307
Cyan,1992,5308
Sophie Alex,1967,5308
Wilhelm Ebentreich,1952,5308
Detlef Fiedler,1955,5308
Daniela Haufe,1966,5308
Siegfried Jablonsky,1950,5308
Otis Shepard,1894,5310
Alfred Everitt Orr,1886,5311
Raoul Dufy,1877,5312
Henri Detouche,1854,5313
Ivan Chermayeff,1932,5314
Thomas Geismar,1931,5314
Art Chantry,1954,5315
Jennifer Morla,1955,5316
Otis Shepard,1894,5318
Edgar Ainsworth,1906,5320
Hans Erni,1909,5321
Herbert Matter,1907,5323
Richard Avedon,1923,5324
Jennifer Morla,1955,5326
Otis Shepard,1894,5328
Henry Patrick Raleigh,1880,5329
Jeremy Anderson,1921,5330
Hans Erni,1909,5331
Herbert Matter,1907,5333
Francisco Rivero Gil,1899,5335
Tadanori Yokoo,1936,5336
E. McKnight Kauffer,1890,5337
M. Leone Bracker,1885,5338
Alexey Brodovitch,1898,5339
Max Ernst,1891,5340
Peter Max,1937,5341
Paul Davis,1938,5342
Robert Brownjohn,1925,5343
Tadanori Yokoo,1936,5345
E. McKnight Kauffer,1890,5346
Clyde Forsythe,1885,5347
Alberto Giacometti,1901,5349
Henri Evenepoel,1872,5350
Peter Max,1937,5351
Robert Hardmeyer,1876,5352
E. McKnight Kauffer,1890,5355
Abram Games,1914,5357
Helmut A. P. Grieshaber,1909,5359
Gottlob,1873,5360
Tomoko Miho,2012,5361
David Lance Goines,1945,5362
Yusaku Kamekura,1915,5364
E. McKnight Kauffer,1890,5367
A. M. Cassandre,1901,5368
Abram Games,1914,5369
A. M. Cassandre,1901,5370
Vasily Kandinsky,1866,5371
Eugène Grasset,1841,5372
Joan Miró,1893,5373
David Lance Goines,1945,5374
Berthold Löffler,1874,5376
A. M. Cassandre,1901,5379
Abram Games,1914,5380
A. M. Cassandre,1901,5381
Le Corbusier (Charles-Édouard Jeanneret),1887,5382
Eugène Grasset,1841,5383
Jan Młodożeniec,1929,5384
David Lance Goines,1945,5385
Charles Loupot,1892,5386
Abram Games,1914,5389
A. M. Cassandre,1901,5390
Fernand Léger,1881,5391
Albert Guillaume,1873,5392
Victor Moscoso,1936,5393
David Lance Goines,1945,5394
Koichi Sato,1944,5396
Sybil Andrews,1898,5398
Abram Games,1914,5399
Paul Colin,1892,5400
Henri Matisse,1869,5401
Victor Moscoso,1936,5403
David Lance Goines,1945,5404
Nancy Skolos,1955,5406
Tom Wedell,1949,5406
E. McKnight Kauffer,1890,5407
Abram Games,1914,5408
Paul Colin,1892,5409
Henri Matisse,1869,5410
Henri-Gustave Jossot,1866,5411
Victor Moscoso,1936,5412
Walter E. Spradbery,1889,5413
Abram Games,1914,5414
Paul Colin,1892,5415
Henri Matisse,1869,5416
Charles Lacoste,1870,5417
Victor Moscoso,1936,5418
Walter E. Spradbery,1889,5419
Abram Games,1914,5420
Paul Colin,1892,5421
Joan Miró,1893,5422
Victor Moscoso,1936,5424
Adrian Allinson,1890,5425
Abram Games,1914,5426
Austin Cooper,1890,5427
Josef Müller-Brockmann,1914,5429
Victor Moscoso,1936,5431
Beath,1913,5432
Abram Games,1914,5433
Raoul Dufy,1877,5434
Serge Rezvani,1928,5435
Dick Elffers,1910,5436
Alphonse Levy,1843,5437
Koloman Moser,1868,5438
John Mansbridge,1901,5439
Abram Games,1914,5440
André Masson,1896,5441
Germaine Richier,1904,5442
Dick Elffers,1910,5443
John Mansbridge,1901,5446
Abram Games,1914,5447
Herbert Matter,1907,5448
David Smith,1906,5449
Ernst Keller,1891,5450
Jacques Nathan-Garamond,1910,5452
Abram Games,1914,5454
Herbert Matter,1907,5455
William Turnbull,1922,5456
Kilian Breier,1931,5457
Maxine Emile Louis Maufra,1861,5458
John Noneman,1938,5459
Abram Games,1914,5461
Herbert Matter,1907,5462
Raoul Ubac,1911,5463
Henri Laurens,1885,5464
Eduardo Paolozzi,1924,5466
Zero (Hans Schleger),1898,5467
Abram Games,1914,5468
Fernand Léger,1881,5471
Maxfield Parrish,1870,5473
Bonnie Maclean,1949,5475
Dora M. Batty,1900,5476
Abram Games,1914,5477
Herbert Leupin,1916,5479
Pablo Picasso,1881,5481
Victor Moscoso,1936,5482
E. McKnight Kauffer,1890,5483
Abram Games,1914,5484
Jacques Nathan-Garamond,1910,5485
Leo Lionni,1910,5486
A. Richard Ranft,1862,5487
Johannes Regn,1935,5488
Peter Behrens,1868,5490
Koichi Sato,1944,5492
E. McKnight Kauffer,1890,5493
Abram Games,1914,5494
Jacques Nathan-Garamond,1910,5495
André Masson,1896,5496
Lovis Rhead,1857,5497
Raymond Savignac,1907,5498
Max Burchartz,1887,5500
Koichi Sato,1944,5501
Dora M. Batty,1900,5502
Abram Games,1914,5503
Jacques Nathan-Garamond,1910,5504
Joan Miró,1893,5505
Ted Shaine,1947,5507
Ludwig Hohlwein,1874,5509
Koichi Sato,1944,5510
E. McKnight Kauffer,1890,5511
Abram Games,1914,5512
Graham Sutherland,1903,5514
Jacques Nathan-Garamond,1910,5515
Gaston Roullet,1847,5516
Théophile-Alexandre Steinlen,1859,5517
Koichi Sato,1944,5519
Zero (Hans Schleger),1898,5520
Abram Games,1914,5521
Hiroshi Ohchi,1908,5524
Adolphe-Léon Willette,1857,5525
Frank Stella,1936,5526
Josef Müller-Brockmann,1914,5528
Koichi Sato,1944,5529
Abram Games,1914,5531
Theo van Doesburg (Christian Emil Marie Küpper),1883,5533
Kurt Schwitters,1887,5533
Man Ray (Emmanuel Radnitzky),1890,5534
Mario Russo,1925,5535
Andrew Kay Womrath,1869,5536
Paula Scher,1948,5538
Fernand Fau,1858,5544
Eduardo Terrazas,1936,5545
Lance Wyman,1937,5545
Niklaus Troxler,1947,5546
E. McKnight Kauffer,1890,5550
Ezra Stoller,1915,5551
René Georges Hermann-Paul,1864,5552
Gary Essert,1938,5555
Laurence Bradshaw,1899,5556
Herbert Bayer,1900,5559
Ezra Stoller,1915,5560
Armand M. Rassenfosse,1862,5561
Bjorn Wiinblad,1918,5567
Fernand Fau,1858,5568
Gary Essert,1938,5570
F. Ernest Jackson,1872,5571
Bjorn Wiinblad,1918,5574
Mason Williams,1938,5576
Wes Wilson (Robert Wesley Wilson),1937,5583
Wes Wilson (Robert Wesley Wilson),1937,5591
Armand M. Rassenfosse,1862,5597
Wes Wilson (Robert Wesley Wilson),1937,5598
Marc Chagall,1887,5610
Mortimer,1941,5611
Jules Chéret,1836,5615
Fortunato Depero,1892,5620
Thomas Eckersley,1914,5622
Eric Lombers,1914,5622
Piet Worm,1909,5624
Abram Games,1914,5625
John Mansbridge,1901,5626
Frank Hazenplug,1874,5628
John Mansbridge,1901,5630
Peter Max,1937,5635
Peter Max,1937,5638
E. McKnight Kauffer,1890,5639
Mendell & Oberer,1961,5641
Pierre Mendell,1929,5641
Klaus Oberer,1937,5641
E. McKnight Kauffer,1890,5642
Victor Moscoso,1936,5644
Victor Moscoso,1936,5647
Josef Müller-Brockmann,1914,5650
L. (Alfred Lewin Copley) Alcopley,1910,5654
Erik Nitsche,1908,5655
Alan Aldridge,1943,5656
Tom Purvis,1889,5660
Tom Purvis,1889,5661
A. M. Cassandre,1901,5662
E. McKnight Kauffer,1890,5663
Saul Bass,1920,5665
Raymond Savignac,1907,5666
James Miho,1933,5667
Georges Braque,1882,5669
Victor Moscoso,1936,5671
Tadanori Yokoo,1936,5674
Thomas Eckersley,1914,5675
Kenji Itoh,1915,5676
Piet Zwart,1885,5677
Tadanori Yokoo,1936,5678
Kenji Itoh,1915,5680
Gustav Klimt,1862,5684
Paul Klee,1879,5686
Frank Brangwyn,1867,5687
Thomas Eckersley,1914,5689
Le Corbusier (Charles-Édouard Jeanneret),1887,5690
Keith Godard,1942,5691
Le Corbusier (Charles-Édouard Jeanneret),1887,5694
Henri-Gustave Jossot,1866,5695
Fernand Léger,1881,5698
Henri-Gustave Jossot,1866,5699
Fernand Léger,1881,5702
Maurice Denis,1870,5703
Thomas Eckersley,1914,5705
Wilhelm Lehmbruck,1881,5706
Théophile-Alexandre Steinlen,1859,5707
Thomas Eckersley,1914,5709
Marino Marini,1901,5710
Theyre Lee-Elliott,1903,5713
Henri Matisse,1869,5714
Joan Miró,1893,5717
Fougasse (Cyril Kenneth Bird),1887,5720
Bruno Munari,1907,5721
Lester Beall,1903,5724
Fougasse (Cyril Kenneth Bird),1887,5725
Erik Nitsche,1908,5726
Lester Beall,1903,5729
Fougasse (Cyril Kenneth Bird),1887,5730
Erik Nitsche,1908,5731
Lester Beall,1903,5733
Fougasse (Cyril Kenneth Bird),1887,5734
Erik Nitsche,1908,5735
Lester Beall,1903,5737
Fougasse (Cyril Kenneth Bird),1887,5738
Erik Nitsche,1908,5739
Lester Beall,1903,5741
Erik Nitsche,1908,5743
Lester Beall,1903,5745
Erik Nitsche,1908,5747
E. McKnight Kauffer,1890,5748
Mario Russo,1925,5750
E. McKnight Kauffer,1890,5751
Louis Silverstein,1919,5753
Jan Tschichold,1902,5754
E. McKnight Kauffer,1890,5755
Louis Silverstein,1919,5757
E. McKnight Kauffer,1890,5758
Saul Steinberg,1914,5760
Takao Yamada,1938,5761
E. McKnight Kauffer,1890,5762
Takao Yamada,1938,5765
Antoli Pawlowitsch Belski,1896,5779
Antoli Pawlowitsch Belski,1896,5782
Juan Antonio Morales,1909,5783
Francis Bernard,1900,5785
Lucian Bernhard,1883,5788
Abram Games,1914,5790
Lucian Bernhard,1883,5791
Lucian Bernhard,1883,5794
William Bradley,1868,5797
I. G. Pinlats,1901,5798
Fougasse (Cyril Kenneth Bird),1887,5799
Fritz Bühler,1909,5800
Fougasse (Cyril Kenneth Bird),1887,5802
A. M. Cassandre,1901,5803
Cañavate,1902,5804
Herbert Tomlinson,1902,5805
Pavlos (Dionyssopoulos),1930,5806
A. M. Cassandre,1901,5807
Herbert Tomlinson,1902,5809
Saul Steinberg,1914,5810
Per Arnoldi,1941,5811
A. M. Cassandre,1901,5812
Fougasse (Cyril Kenneth Bird),1887,5814
Robert Rauschenberg,1925,5815
Per Arnoldi,1941,5816
Ivan Chermayeff,1932,5817
Josep Subirats Samora,1914,5818
Fougasse (Cyril Kenneth Bird),1887,5819
Per Arnoldi,1941,5820
Ferdinand Hodler,1853,5821
Fougasse (Cyril Kenneth Bird),1887,5823
Ludwig Hohlwein,1874,5825
Unknown Graphic Artist,1895,5827
Makoto Nakamura,1926,5833
Masuteru Aoba,1939,5834
Per Arnoldi,1941,5837
Giovanni Pintori,1912,5839
Donald Brun,1909,5840
Per Arnoldi,1941,5843
Per Arnoldi,1941,5844
Per Arnoldi,1941,5845
Per Arnoldi,1941,5846
Per Arnoldi,1941,5847
Andy Warhol,1928,5849
Michael Engelmann,1928,5850
Kiyoshi Awazu,1929,5853
John Casado,1944,5854
Josef Rudolf Witzel,1867,5855
Michael Engelmann,1928,5856
Frederick H. K. Henrion,1914,5857
Kiyoshi Awazu,1929,5858
Ivan Chermayeff,1932,5859
Thomas Geismar,1931,5859
Bruce Blackburn,1938,5859
Michael Engelmann,1928,5861
Gilbert Lesser,1935,5863
Theo H. Ballmer,1902,5864
Bernd Duerr,1953,5865
Michael Engelmann,1928,5866
Willi Bunkowski,1949,5869
Michael Engelmann,1928,5871
Charles S. Anderson,1958,5872
Dan Olson,1955,5872
Ivan Chermayeff,1932,5875
Michael Engelmann,1928,5877
Charles S. Anderson,1958,5878
Eugene Feldman,1921,5880
Imogen Cunningham,1883,5881
Michael Engelmann,1928,5883
Jerzy Czerniawski,1947,5884
Marcel Duchamp,1887,5886
Sidney Janis,1896,5886
Jean-Michel Folon,1934,5887
Michael Engelmann,1928,5889
Mieczysław Górowski,1941,5890
George Einbeck,1871,5892
Mieczysław Górowski,1941,5894
Wolf Zimmerman,1925,5896
Stephen Frykholm,1942,5897
Julius K. Friedman,1943,5898
Michael Engelmann,1928,5899
Luba Lukova,1960,5900
Wolf Zimmerman,1925,5902
Stephen Frykholm,1942,5903
Edgardo Miguel Gimenez,1942,5904
Johannes Molzahn,1892,5906
Wolf Zimmerman,1925,5908
Stephen Frykholm,1942,5909
Arata Isozaki,1931,5910
Jan Młodożeniec,1929,5912
Wolf Zimmerman,1925,5914
Stephen Frykholm,1942,5915
Günther Kieser,1930,5916
Jan Młodożeniec,1929,5918
Nicholas Bentley,1907,5919
Wolf Zimmerman,1925,5920
Stephen Frykholm,1942,5921
Robert Müller,1920,5922
Josef Müller-Brockmann,1914,5923
Andrzej Pagowski,1953,5924
Nicholas Bentley,1907,5925
Harry Suchland,1925,5926
Stephen Frykholm,1942,5927
Robert Rauschenberg,1925,5928
Gerard Baksteen,1887,5929
Jan Sawka,1946,5931
Stephen Frykholm,1942,5934
A. M. Cassandre,1901,5936
Ralph Schraivogel,1960,5938
Stephen Frykholm,1942,5941
George Sadek,1928,5942
Shigeo Fukuda,1932,5943
Ralph Schraivogel,1960,5945
Jan Lewitt,1907,5946
George Him,1900,5946
Stephen Frykholm,1942,5948
Brian J. Watson,1949,5949
Akseli Gallen-Kallela,1865,5950
Koichi Sato,1944,5951
Ralph Schraivogel,1960,5952
Jan Lewitt,1907,5953
George Him,1900,5953
Izika Gaon,1938,5955
Ivan Chermayeff,1932,5956
Thomas Geismar,1931,5956
Bruce Blackburn,1938,5956
Thomas Theodor Heine,1867,5957
Niklaus Stoecklin,1896,5958
Henryk Tomaszewski,1914,5959
Christa Ehrlich,1903,5960
Fred Mayer,1938,5962
Milton Glaser,1929,5963
Ludwig Hohlwein,1874,5964
Tadanori Yokoo,1936,5966
A. M. Cassandre,1901,5967
Jan Lewitt,1907,5968
George Him,1900,5968
Karl Gerstner,1930,5969
Milton Glaser,1929,5970
Antoni Kowalski,1957,5971
Tadanori Yokoo,1936,5973
A. M. Cassandre,1901,5974
Armin Hofmann,1920,5976
Milton Glaser,1929,5977
Jyrki Markkanen,1956,5978
Tadanori Yokoo,1936,5980
Fritz Kühn,1910,5982
Milton Glaser,1929,5983
Andrzej Pagowski,1953,5984
Tadanori Yokoo,1936,5986
A. M. Cassandre,1901,5987
Kenneth Hiebert,1930,5993
Andrzej Pagowski,1953,5994
Tadanori Yokoo,1936,5995
A. M. Cassandre,1901,5996
Thomas Eckersley,1914,5997
Jules Chéret,1836,5998
Christopher Martin Hofstetter,1944,5999
Emile Preetorius,1883,6000
Tadanori Yokoo,1936,6002
A. M. Cassandre,1901,6003
Massimo Vignelli,1931,6005
E. McKnight Kauffer,1890,6006
Vladimir Stenberg,1899,6007
Georgii Stenberg,1900,6007
Tadanori Yokoo,1936,6009
A. M. Cassandre,1901,6010
Massimo Vignelli,1931,6012
Eberhard Marhold,1943,6013
Horst Eigen,1942,6013
Vladimir Stenberg,1899,6014
Georgii Stenberg,1900,6014
Ikko Tanaka,1930,6015
Tadanori Yokoo,1936,6016
A. M. Cassandre,1901,6017
Francis Meynell,1891,6018
Ivan Chermayeff,1932,6019
Thomas Geismar,1931,6019
Bruce Blackburn,1938,6019
Massimo Vignelli,1931,6020
Massimo Vignelli,1931,6021
Massimo Vignelli,1931,6022
Massimo Vignelli,1931,6023
Massimo Vignelli,1931,6024
Niklaus Troxler,1947,6026
Tadanori Yokoo,1936,6027
Tadanori Yokoo,1936,6028
A. M. Cassandre,1901,6029
Ashley Havinden,1903,6030
Eugene Feldman,1921,6031
Massimo Vignelli,1931,6032
Claes Oldenburg,1929,6033
Tokiyoshi Tsubouchi,1946,6034
Tadanori Yokoo,1936,6035
A. M. Cassandre,1901,6036
Antonio Frasconi,1919,6038
Bengt Westrell,1927,6041
Tadanori Yokoo,1936,6042
A. M. Cassandre,1901,6043
Antonio Frasconi,1919,6045
Bruno Munari,1907,6046
Paul (Geert Paul Hendrikus) Schuitema,1897,6047
Hendrikus Th. Wijdeveld,1885,6048
Tadanori Yokoo,1936,6049
A. M. Cassandre,1901,6050
Richard Paul Lohse,1902,6052
Joe Scorsone,1942,6053
Hendrikus Th. Wijdeveld,1885,6054
Tadanori Yokoo,1936,6055
A. M. Cassandre,1901,6056
Abram Games,1914,6057
Otl Aicher (also known as Otto Aicher),1922,6058
Herman Landshoff,1905,6059
Joe Scorsone,1942,6060
Tadanori Yokoo,1936,6061
A. M. Cassandre,1901,6062
Otl Aicher (also known as Otto Aicher),1922,6064
Joan Miró,1893,6065
Ikko Tanaka,1930,6066
Tadanori Yokoo,1936,6067
Frank Newbould,1887,6068
Ikko Tanaka,1930,6071
Tadanori Yokoo,1936,6072
A. M. Cassandre,1901,6073
Ruodi Barth,1921,6075
Gordon Onslow-Ford,1912,6076
Ikko Tanaka,1930,6077
Tadanori Yokoo,1936,6078
A. M. Cassandre,1901,6079
Henryk Tomaszewski,1914,6083
Tadanori Yokoo,1936,6084
A. M. Cassandre,1901,6085
Frederick H. K. Henrion,1914,6086
Henryk Tomaszewski,1914,6089
Tadanori Yokoo,1936,6090
A. M. Cassandre,1901,6091
Max Bill,1908,6093
Akihiko Tsukamoto,1952,6095
Tadanori Yokoo,1936,6096
A. M. Cassandre,1901,6097
Jan Tschichold,1902,6098
Marc Chagall,1887,6098
Max Bill,1908,6100
Akihiko Tsukamoto,1952,6101
Akira Inada,1949,6101
Tadanori Yokoo,1936,6102
A. M. Cassandre,1901,6103
Jan Tschichold,1902,6104
Joseph Binder,1898,6106
Hans Leistikow,1892,6107
Tadanori Yokoo,1936,6108
A. M. Cassandre,1901,6109
Jan Tschichold,1902,6110
Joseph Binder,1898,6112
Hendrikus Th. Wijdeveld,1885,6113
Tadanori Yokoo,1936,6114
A. M. Cassandre,1901,6115
Herbert Tomlinson,1902,6116
Joseph Binder,1898,6117
Tadanori Yokoo,1936,6118
Abram Games,1914,6119
Fritz Bühler,1909,6120
Otl Aicher (also known as Otto Aicher),1922,6121
Tadanori Yokoo,1936,6122
Jean Carlu,1900,6124
Otl Aicher (also known as Otto Aicher),1922,6125
Tadanori Yokoo,1936,6126
Paul Colin,1892,6128
Otl Aicher (also known as Otto Aicher),1922,6129
Tadanori Yokoo,1936,6130
Vladimir Lebedev,1891,6131
Thomas Eckersley,1914,6132
Otl Aicher (also known as Otto Aicher),1922,6133
Tadanori Yokoo,1936,6134
Vladimir Lebedev,1891,6135
Hans Erni,1909,6136
Otl Aicher (also known as Otto Aicher),1922,6137
Hans Erni,1909,6139
Otl Aicher (also known as Otto Aicher),1922,6140
Robert Gage,1921,6143
Otl Aicher (also known as Otto Aicher),1922,6144
D. S. Martin,1916,6145
Robert Gage,1921,6147
Otl Aicher (also known as Otto Aicher),1922,6148
Robert Gage,1921,6151
Otl Aicher (also known as Otto Aicher),1922,6152
Abram Games,1914,6155
Otl Aicher (also known as Otto Aicher),1922,6156
Walter Dexel,1890,6157
Richard Gangle,1918,6159
Otl Aicher (also known as Otto Aicher),1922,6160
Jan Tschichold,1902,6161
Dmitrii Stakhievich Moor,1883,6162
Glanzman-Parker,1952,6163
Otl Aicher (also known as Otto Aicher),1922,6164
Walter Dexel,1890,6165
Fritz Glarner,1899,6167
Otl Aicher (also known as Otto Aicher),1922,6168
Friedrich Vordemberge-Gildewart,1899,6169
Viktor Nikolaevich Deni,1893,6170
Helmut A. P. Grieshaber,1909,6171
Otl Aicher (also known as Otto Aicher),1922,6172
Walter Dexel,1890,6173
Helmut A. P. Grieshaber,1909,6175
Otl Aicher (also known as Otto Aicher),1922,6176
Walter Dexel,1890,6177
Viktor Nikolaevich Deni,1893,6178
Otl Aicher (also known as Otto Aicher),1922,6180
Walter Dexel,1890,6181
Dmitrij Naumovich Babichenko,1901,6182
E. McKnight Kauffer,1890,6183
Otl Aicher (also known as Otto Aicher),1922,6184
Walter Dexel,1890,6185
E. McKnight Kauffer,1890,6187
Otl Aicher (also known as Otto Aicher),1922,6188
Herbert Leupin,1916,6191
Max Bill,1908,6192
Pierre Gauchat,1902,6193
Jack Levine,1915,6195
Max Bill,1908,6196
Fritz Schleifer,1903,6197
Jan Lewitt,1907,6200
George Him,1900,6200
Donald Brun,1909,6201
Niklaus Stoecklin,1896,6202
A. M. Cassandre,1901,6206
Niklaus Stoecklin,1896,6207
Elizaveta Ignatovich,1903,6209
Leo Lionni,1910,6210
Jules Chéret,1836,6211
Niklaus Stoecklin,1896,6212
Eryk Lipinski,1908,6215
Jules Chéret,1836,6216
Herbert Matter,1907,6217
Jules Chéret,1836,6220
Tadanori Yokoo,1936,6221
Herbert Matter,1907,6222
Roman Clemens,1910,6225
Tadanori Yokoo,1936,6226
José Luis Cuevas,1934,6230
Tadanori Yokoo,1936,6231
Joseph Binder,1898,6233
Joost Schmidt,1893,6235
Cristos Gianakos,1934,6236
Josef Müller-Brockmann,1914,6239
Eugen Funk,1911,6240
Robert Brandwein,1933,6241
Henry Markowitz,1930,6241
Herbert Matter,1907,6242
Leonetto Cappiello,1875,6243
Josef Müller-Brockmann,1914,6244
Alexander Calder,1898,6246
Max Burchartz,1887,6247
Theo Doro (Théodore Pfeifer),1896,6248
Josef Müller-Brockmann,1914,6249
Augusto Giacometti,1877,6250
Augusto Giacometti,1877,6251
Augusto Giacometti,1877,6252
Max Bill,1908,6253
Peter Gee,1932,6254
Georg Trump,1896,6255
Marcel Lods,1891,6256
Eugène Beaudouin,1898,6256
Josef Müller-Brockmann,1914,6257
Pieter Brattinga,1931,6259
Peter Gee,1932,6260
Paul Colin,1892,6262
Josef Müller-Brockmann,1914,6263
Carl Bernhard Graf,1926,6264
Pieter Brattinga,1931,6265
Sven Lukin,1934,6266
Max Burchartz,1887,6267
Isamu Noguchi,1904,6269
Armin Hofmann,1920,6270
Pieter Brattinga,1931,6271
Arnold Glimcher,1938,6272
Otto Baumberger,1889,6273
Ivo Pannaggi,1901,6276
Erich Buchegger,1924,6278
Alex Walter Diggelmann,1902,6280
Celestino Piatti,1922,6283
Ernst Keller,1891,6284
Ivan Chermayeff,1932,6285
Thomas Geismar,1931,6285
Bruce Blackburn,1938,6285
Paul Maenz,1939,6286
Alex Walter Diggelmann,1902,6287
A. M. Cassandre,1901,6289
Celestino Piatti,1922,6290
David Klein,1918,6291
Ivan Chermayeff,1932,6292
Thomas Geismar,1931,6292
Robert Brownjohn,1925,6292
Bruce Blackburn,1938,6292
Joan Miró,1893,6293
Joseph Maria Olbrich,1867,6294
Heini Fischer-Corso,1921,6295
Celestino Piatti,1922,6298
Burkhard Mangold,1873,6299
Roman Cieslewicz,1930,6300
Joan Miró,1893,6301
Mieczysław Górowski,1941,6302
Walter Dexel,1890,6303
Pablo Picasso,1881,6305
Jean Dubuffet,1901,6307
Pablo Picasso,1881,6308
Mieczysław Górowski,1941,6309
Herbert Bayer,1900,6310
Pablo Picasso,1881,6312
Josef Müller-Brockmann,1914,6313
Jean Dubuffet,1901,6314
Gustav K. Beck,1902,6315
Mieczysław Górowski,1941,6316
Paul (Geert Paul Hendrikus) Schuitema,1897,6317
Pablo Picasso,1881,6319
Leo Lionni,1910,6320
Leo Lionni,1910,6321
Winfried Holtz,1937,6323
Siegfried Himmer,1935,6323
Hans Buschfeld,1939,6323
Heinz Lippert,1938,6323
Coort von Mannstein,1937,6323
Mieczysław Górowski,1941,6324
Johannes Molzahn,1892,6325
A. M. Cassandre,1901,6326
Pablo Picasso,1881,6327
Marcello Nizzoli,1887,6328
Alan Fletcher,1931,6329
Ludwig Hohlwein,1874,6331
Filippo Romoli,1901,6333
Giovanni Pintori,1912,6334
Pablo Picasso,1881,6335
Jasper Johns,1930,6336
Josua Reichert,1937,6337
Ludwig Hohlwein,1874,6338
Giovanni Pintori,1912,6341
Pablo Picasso,1881,6342
Fridolin Müller,1926,6343
Werner Blaser,1924,6344
Koji Iwagami,1951,6345
Giovanni Pintori,1912,6348
Pablo Picasso,1881,6349
Fridolin Müller,1926,6350
Karl Gerstner,1930,6351
Ernst Keller,1891,6352
Karl Ludwig Straub,1900,6353
Paul Rand,1914,6355
Giovanni Pintori,1912,6356
Josef Müller-Brockmann,1914,6357
John Melin,1921,6358
Anders Osterlin,1926,6358
Helmuth Kurtz,1903,6359
Walter Dexel,1890,6360
Lucio Fontana,1899,6361
Henry Ries,1917,6363
Dieter Roth,1930,6364
Henry Clemens van de Velde,1863,6365
Thomas Theodor Heine,1867,6366
Max Pechstein,1881,6367
Walter Dexel,1890,6368
Willem Jacob Henri Berend Sandberg,1897,6370
Willem Jacob Henri Berend Sandberg,1897,6371
Dieter Roth,1930,6372
Bruno Munari,1907,6373
Almir Mavignier,1925,6374
Jan Preisler,1872,6375
Walter Dexel,1890,6376
Willem Jacob Henri Berend Sandberg,1897,6378
Willem Jacob Henri Berend Sandberg,1897,6379
Walter Ballmer,1923,6380
Gustav Klutsis,1895,6381
Sergei Senkin,1894,6381
Almir Mavignier,1925,6382
Koichi Sato,1944,6383
Walter Dexel,1890,6384
Willem Jacob Henri Berend Sandberg,1897,6387
Gustav Klutsis,1895,6388
Sergei Senkin,1894,6388
Almir Mavignier,1925,6389
Koichi Sato,1944,6390
Jerzy Srokowski,1910,6393
Willem Jacob Henri Berend Sandberg,1897,6394
Oskar Kokoschka,1886,6395
Almir Mavignier,1925,6396
J. Sluijters,1881,6397
Ernst Keller,1891,6398
Georg Trump,1896,6400
Willem Jacob Henri Berend Sandberg,1897,6401
Almir Mavignier,1925,6402
Franciszek Starowieyski,1930,6403
Nina Tryggvadottir,1913,6406
Willem Jacob Henri Berend Sandberg,1897,6407
Almir Mavignier,1925,6408
Franciszek Starowieyski,1930,6409
Johannes Molzahn,1892,6410
Willem Jacob Henri Berend Sandberg,1897,6413
Almir Mavignier,1925,6414
Franciszek Starowieyski,1930,6415
Willem Jacob Henri Berend Sandberg,1897,6419
Almir Mavignier,1925,6420
