Title,Year,Medium,Width,Height,Depth,CreditLine,Classification,Department,YearAcquired,CuratorApproved,ObjectID
YOU'LL LEARN ... |  plate VIII (folio 765) from CRIMES ET CHÂTIMENTS,1901,,26.7,20.5,null,Gift of Peter H. Deitsch,Illustrated Book,Prints & Illustrated Books,1956,N,26019
COULDN'T YOUR MOTHER... |  plate IX (folio 766) from CRIMES ET CHÂTIMENTS,1901,,26.9,19.6,null,Gift of Peter H. Deitsch,Illustrated Book,Prints & Illustrated Books,1956,N,26020
Wrapper from GALAPAGOS,1955,Etching and soft ground etching |  printed in color,36.7,54.4,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26021
Galapagos: Les Iles du bout du monde,1955,Seven soft ground etchings (four with etching |  including wrapper); three etchings (one with aquatint); one inkless etching; and two line block reproductions after frottages,21,15.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26022
In-text plate (page 41) from GALAPAGOS,1955,Soft ground etching |  printed in color,7,5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26023
Tailpiece (page 43) from GALAPAGOS,1955,Soft ground etching |  printed in color,7,11.4,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26024
Frontispiece from GALAPAGOS,1955,Etching |  printed in black,20.8,15.2,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26025
Headpiece (page 13) from GALAPAGOS,1955,Etching |  printed in color,3.1,3.1,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26026
In-text plate (page 17) from GALAPAGOS,1955,Etching and aquatint |  printed in color,5.1,11.4,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26027
Plate (page 21) from GALAPAGOS,1955,Soft ground etching |  printed in color,15.6,9.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26028
Plate (page 27) from GALAPAGOS,1955,Etching |  printed without ink,15.4,9.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26029
In-text plate (page 32) from GALAPAGOS,1955,Etching and soft ground etching |  printed in color,14.9,4.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26030
In-text plate (page 33) from GALAPAGOS,1955,Etching and soft ground etching |  printed in color,14.9,4.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26031
Plate (page 37) from GALAPAGOS,1955,Etching |  soft ground etching |  and aquatint |  printed in color,15.4,9.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26032
1909 god. Stikhi,1932,,17,12,null,Gift of The Judith Rothschild Foundation (Boris Kerdimun Archive),Illustrated Book,Prints & Illustrated Books,2001,N,26033
THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1951,14 lithographs |  11 printed in color and 3 printed in black; and supplementary suite,32,25,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26034
Frontispiece from THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1948,Lithograph |  printed in color,22.7,17,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26036
Plate (page 10) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1948,Lithograph |  printed in color,22.9,17,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26038
Headpiece (page 11) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1948,Lithograph |  printed in color,9.6,9.2,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26039
Plate (page 13) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1948,Lithograph |  printed in color,22.5,16.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26040
Plate (page 17) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1948,Lithograph |  printed in color,22.7,17,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26041
Plate (page 21) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1948,Lithograph |  printed in color,22.7,17,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26042
Variant of headpiece from page 11 (page 27) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1948,Lithograph |  printed in black,9.6,9.2,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26043
Plate (page 31) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1948,Lithograph |  printed in black,22.6,17,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26044
Plate (page 37) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1948,Lithograph |  printed in color,22.9,17.2,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26045
Plate (page 45) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1948,Lithograph |  printed in color,22.7,17.1,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26046
Plate (page 51) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1948,Lithograph |  printed in color,22.5,16.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26047
Tailpiece (page 55) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1948,Lithograph |  printed in color,9.7,9.6,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26048
Variant of frontispiece (supplementary suite |  plate 2) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1948,Lithograph |  printed in color,26.9,17.1,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26050
Variant of plate from page 10 (supplementary suite |  plate 4) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1948,Lithograph |  printed in color,28,17,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26052
Duplicate of headpiece from page 11 (supplementary suite |  plate 5) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1948,Lithograph |  printed in color,9.6,9.2,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26053
Variant of plate from page 13 (supplementary suite |  plate 6) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1948,Lithograph |  printed in color,26.9,16.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26054
Variant of plate from page 17 (supplementary suite |  plate 7) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1948,Lithograph |  printed in color,27.6,17,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26055
Variant of plate from page 21 (supplementary suite |  plate 8) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1948,Lithograph |  printed in color,27.5,17,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26056
Variant of plate from page 31 (supplementary suite |  plate 9) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1948,Lithograph |  printed in black,27.9,17,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26057
Variant of plate from page 37 (supplementary suite |  plate 10) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1948,Lithograph |  printed in color,27.8,17.2,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26058
Variant of plate from page 45 (supplementary suite |  plate 11) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1948,Lithograph |  printed in color,26.9,17.1,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26059
Variant of plate from page 51 (supplementary suite |  plate 12) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1948,Lithograph |  printed in color,28,16.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26060
Duplicate of tailpiece from page 55 (supplementary suite |  plate 13) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION,1948,Lithograph |  printed in color,9.6,9.6,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26061
1914-i. Dokumental'nyi pamflet,1934,,24.7,11,null,Gift of The Judith Rothschild Foundation,Illustrated Book,Prints & Illustrated Books,2001,N,26062
Title page from 2 POEMAS,1953,Woodcut |  printed in black,37.5,33.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26063
2 POEMAS: Romance de la Luna |  Luna and Romance de la Guardia Civil Española,1953,17 woodcuts (1 with lithograph): 14 printed in black and 3 printed in color,48,33.3,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26064
Double page plate (folios 14 verso and 15) from 2 POEMAS,1953,Woodcut |  printed in color,48.7,42.7,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26065
In-text plate (folio 16) from 2 POEMAS,1953,Woodcut |  printed in black,16.6,18.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26066
In-text plate (folio 18) from 2 POEMAS,1953,Woodcut |  printed in black,17,33.3,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26067
Plate (folio 19) from 2 POEMAS,1953,Woodcut |  printed in black,28.5,33.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26068
In-text plate (folio 20) from 2 POEMAS,1953,Woodcut |  printed in black,47,23,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26069
Plate (folio 21) from 2 POEMAS,1953,Woodcut |  printed in black,48.2,33,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26070
Plate (folio 22) from 2 POEMAS,1953,Woodcut |  printed in black,48.3,33.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26071
In-text plate (folio 23) from 2 POEMAS,1953,Woodcut |  printed in black,48.2,28.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26072
Folder front from 2 POEMAS,1953,Woodcut |  printed in color,10,32.1,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26073
Dust jacket front (duplicate of folder front) from 2 POEMAS,1953,Woodcut |  printed in color,10,32.3,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26074
Plate (folio 4) from 2 POEMAS,1953,Woodcut |  printed in black,48.2,25.7,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26075
Solander box front (variant of folder front) from 2 POEMAS,1953,Woodcut |  printed in color,25.1,26.2,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26076
Double page chapter title (folios 4 verso and 5) from 2 POEMAS,1953,Woodcut |  printed in color,24.1,66.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26077
Plate (folio 6) from 2 POEMAS,1953,Woodcut |  printed in black,47.7,34,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26078
Plate (folio 7) from 2 POEMAS,1953,Woodcut |  printed in black,48.2,33.3,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26079
Chapter title (folio 10) from 2 POEMAS,1953,Woodcut |  printed in black,20.1,31.3,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26080
Double page plate (folios 11 verso and 12) from 2 POEMAS,1953,Woodcut and lithograph |  printed in color,24.5,62.6,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26081
Plate (folio 13) from 2 POEMAS,1953,Woodcut |  printed in black,44.3,29.4,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26082
Plate (folio 14) from 2 POEMAS,1953,Woodcut |  printed in black,48.6,24.1,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26083
Bezbozhnik. Antireligioznyi al'bum-kniga. X Let.,1932,,22.7,29.5,null,Gift of The Judith Rothschild Foundation,Illustrated Book,Prints & Illustrated Books,2001,N,26084
Pictorial ornament (folio 7) from WOODCUTS,1957,Woodcut |  printed in black,4.1,5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26085
Woodcuts,1957,Illustrated book with 32 woodcuts (including cover and slipcase),17,11.2,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26086
Plate (folio 27) from WOODCUTS,1957,Woodcut |  printed in black,16.7,11.1,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26087
Double page plate (folios 28 verso and 29) from WOODCUTS,1957,Woodcut |  printed in black,5.5,21.7,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26088
Plate (folio 33) from WOODCUTS,1957,Woodcut |  printed in black,13.5,8.6,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26089
Plate (folio 35) from WOODCUTS,1957,Woodcut |  printed in black,5,7.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26090
Plate (folio 37) from WOODCUTS,1957,Woodcut |  printed in black,6.3,4.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26091
Plate (folio 39) from WOODCUTS,1957,Woodcut |  printed in black,15,5.3,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26092
Double page plate (folios 40 verso and 41) from WOODCUTS,1957,Woodcut |  printed in color,17.5,22,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26093
Plate (folio 43) from WOODCUTS,1957,Woodcut |  printed in black,8.5,6.3,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26094
Double page plate (folios 44 verso and 45) from WOODCUTS,1957,Wood engraving |  printed in black,11.6,21.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26095
Plate (folio 49) from WOODCUTS,1957,Woodcut |  printed in black,14.3,8.4,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26096
Double page half title page from WOODCUTS,1957,Woodcut |  printed in color,11.2,21.4,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26097
Plate (folio 51) from WOODCUTS,1957,Woodcut |  printed in black,5,7.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26098
Plate (folio 53) from WOODCUTS,1957,Woodcut |  printed in black,7.5,4.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26099
Plate (folio 55) from WOODCUTS,1957,Woodcut |  printed in black,14,9.2,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26100
Plate (folio 57) from WOODCUTS,1957,Woodcut |  printed in black,8.6,6.6,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26101
Plate (folio 61) from WOODCUTS,1957,Woodcut |  printed in black,14.8,8.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26102
Plate (folio 63) from WOODCUTS,1957,Woodcut |  printed in black,16,7,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26103
Double page plate (folios 64 verso and 65) from WOODCUTS,1957,Wood engraving |  printed in black,17.4,22.2,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26104
Plate (folio 67) from WOODCUTS,1957,Woodcut |  printed in black,17.5,10.7,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26105
Plate (folio 69) from WOODCUTS,1957,Woodcut |  printed in black,17.6,11.2,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26106
Plate (folio 71) from WOODCUTS,1957,Woodcut |  printed in black,9,7.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26107
Pictorial ornament (folio 11) from WOODCUTS,1957,Woodcut |  printed in black,5.8,4.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26108
Plate (folio 73) from WOODCUTS,1957,Woodcut |  printed in black,9.6,7.4,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26109
Plate (folio 75) from WOODCUTS,1957,Woodcut |  printed in black,17.6,11.2,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26110
Front cover from WOODCUTS,1957,Woodcut |  printed in color,18.3,10.7,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26111
Back cover from WOODCUTS,1957,Woodcut |  printed in color,18.3,10.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26112
Slipcase from WOODCUTS,1957,Woodcut |  printed in color,18.5,26.1,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26113
Plate (folio 13) from WOODCUTS,1957,Woodcut |  printed in black,17.7,10.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26114
Plate (folio 15) from WOODCUTS,1957,Woodcut |  printed in black,10.8,7.7,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26115
Plate (folio 19) from WOODCUTS,1957,Woodcut |  printed in black,12.6,9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26116
Double page plate (folios 20 verso and 21) from WOODCUTS,1957,Woodcut |  printed in black,11.5,19.4,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26117
Plate (folio 23) from WOODCUTS,1957,Woodcut |  printed in black,12.2,8.3,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26118
Plate (folio 25) from WOODCUTS,1957,Woodcut |  printed in black,13.1,7,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26119
Govorit' Il'ich,1932,,21.8,17,null,Gift of The Judith Rothschild Foundation,Illustrated Book,Prints & Illustrated Books,2001,N,26120
Title page from BIRDS FROM MY HOMELAND,1958,Woodcut and stencil |  printed in color,5,7.6,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26121
Birds from my Homeland,1958,Illustrated book with twelve woodcuts |  some with hand coloring (including cover),20,27.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26122
SIETE VESTIDOS |  BLUE AND YELLOW TANAGER (plate |  folio 22 verso) from BIRDS FROM MY HOMELAND,1958,Woodcut and stencil |  printed in color,15,18.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26123
CHAJA |  SOUTHERN CRESTED SCREAMER (plate |  folio 25) from BIRDS FROM MY HOMELAND,1958,Woodcut and stencil |  printed in color,15,23.4,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26124
PIRINCHO |  GUIRA CUCKOO (plate |  folio 27) from BIRDS FROM MY HOMELAND,1958,Woodcut and stencil |  printed in color,15,23,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26125
Headpiece (colophon) from BIRDS FROM MY HOMELAND,1958,Woodcut |  printed in black,4.2,3.6,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26126
Vignette (folio 7) from BIRDS FROM MY HOMELAND,1958,Woodcut |  printed in black,3.8,5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26127
BIENTEVEO |  BIENTEVEO TYRANT (plate |  folio 9) from BIRDS FROM MY HOMELAND,1958,Woodcut and stencil |  printed in color,14.8,24.2,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26128
HORNERO |  RED OVEN-BIRD (plate |  folio 11) from BIRDS FROM MY HOMELAND,1958,Woodcut and stencil |  printed in color,14.8,24.4,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26129
CALANDRIA |  ARGENTINE CALANDRIA MOCKING-BIRD (plate |  folio 12 verso) from BIRDS FROM MY HOMELAND,1958,Woodcut and stencil |  printed in color,15,24.4,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26130
CHURRINCHE |  SCARLET TYRANT (plate |  folio 15) from BIRDS FROM MY HOMELAND,1958,Woodcut and stencil |  printed in color,14.8,22.7,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26131
TIJERETA |  SCISSOR-TAILED TYRANT (plate |  folio 17) from BIRDS FROM MY HOMELAND,1958,Woodcut and stencil |  printed in color,15,23.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26132
TERU TERU |  SPUR-WINGED LAPWING (plate |  folio 18 verso) from BIRDS FROM MY HOMELAND,1958,Woodcut and stencil |  printed in color,15.3,24.2,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26133
CHINGOLO |  CHINGOLO SONG-SPARROW (plate |  folio 21) from BIRDS FROM MY HOMELAND,1958,Woodcut and stencil |  printed in color,15,20.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26134
Groznyi smekh. Okna ROSTA,1932,,23.9,20.4,null,Gift of The Judith Rothschild Foundation (Boris Kerdimun Archive),Illustrated Book,Prints & Illustrated Books,2001,N,26135
Half title page from HISTOIRE NATURELLE,1939,Etching |  printed in black,28.6,21.7,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26136
Histoire Naturelle,1939,39 etchings (including head and tailpieces and pictorial initials),36,28.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26137
Tailpiece (page 18) from HISTOIRE NATURELLE,1939,Etching |  printed in black,20.1,16.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26138
Pictorial initial D (page 20) from HISTOIRE NATURELLE,1939,Etching |  printed in black,5,4.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26140
THE DEER (plate facing page 20) from HISTOIRE NATURELLE,1939,Etching |  printed in black,25.6,17.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26141
Pictorial initial I (page 23) from HISTOIRE NATURELLE,1939,Etching |  printed in black,5,4.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26142
THE CAT (plate facing page 24) from HISTOIRE NATURELLE,1939,Etching |  printed in black,25.6,17.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26143
Pictorial initial N (page 26) from HISTOIRE NATURELLE,1939,Etching |  printed in black,5,4.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26144
Tailpiece (page 29) from HISTOIRE NATURELLE,1939,Etching |  printed in black,17.3,17.6,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26145
Pictorial initial L (page 30) from HISTOIRE NATURELLE,1939,Etching |  printed in black,5,4.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26146
In-text plate (page 33) from HISTOIRE NATURELLE,1939,Etching |  printed in black,25.5,17.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26147
Pictorial initial L (page 3) from HISTOIRE NATURELLE,1939,Etching |  printed in black,5,4.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26148
Pictorial initial C (page 35) from HISTOIRE NATURELLE,1939,Etching |  printed in black,4.9,4.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26149
In-text plate (page 36) from HISTOIRE NATURELLE,1939,Etching |  printed in black,25.6,17.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26150
Pictorial initial L (page 39) from HISTOIRE NATURELLE,1939,Etching |  printed in black,5,4.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26151
Tailpiece (page 40) from HISTOIRE NATURELLE,1939,Etching |  printed in black,19.8,17.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26152
Pictorial initial I (page 41) from HISTOIRE NATURELLE,1939,Etching |  printed in black,5,4.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26153
Tailpiece (page 44) from HISTOIRE NATURELLE,1939,Etching |  printed in black,25.6,17.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26154
Pictorial initial D (page 45) from HISTOIRE NATURELLE,1939,Etching |  printed in black,5,4.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26155
Tailpiece (page 47) from HISTOIRE NATURELLE,1939,Etching |  printed in black,20,17.7,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26156
Pictorial initial L (page 48) from HISTOIRE NATURELLE,1939,Etching |  printed in black,5,4.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26157
In-text plate (page 49) from HISTOIRE NATURELLE,1939,Etching |  printed in black,25.6,17.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26158
THE HORSE (plate facing page 4) from HISTOIRE NATURELLE,1939,Etching |  printed in black,25.5,20.6,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26159
Pictorial initial L (page 51) from HISTOIRE NATURELLE,1939,Etching |  printed in black,5,4.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26160
Tailpiece (page 52) from HISTOIRE NATURELLE,1939,Etching |  printed in black,18.7,17.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26161
Pictorial initial L (page 54) from HISTOIRE NATURELLE,1939,Etching |  printed in black,5,4.5,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26162
In-text plate (page 55) from HISTOIRE NATURELLE,1939,Etching |  printed in black,20.8,17,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26163
Headpiece (page 61) from HISTOIRE NATURELLE,1939,Etching |  printed in black,9.2,17,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26165
In-text plate (page 64) from HISTOIRE NATURELLE,1939,Etching |  printed in black,5.5,16.9,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26166
Tailpiece (page 66) from HISTOIRE NATURELLE,1939,Etching |  printed in black,9.2,12,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26167
Tailpiece (page 9) from HISTOIRE NATURELLE,1939,Etching |  printed in black,7.9,10.6,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26168
Pictorial initial L (page 10) from HISTOIRE NATURELLE,1939,Etching |  printed in black,5.2,4.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26169
THE LION (plate facing page 12) from HISTOIRE NATURELLE,1939,Etching |  printed in black,25.5,17.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26170
Tailpiece (page 14) from HISTOIRE NATURELLE,1939,Etching |  printed in black,11,17.8,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26171
Pictorial initial A (page 15) from HISTOIRE NATURELLE,1939,Etching |  printed in black,5.5,5.4,null,The Louis E. Stern Collection,Illustrated Book,Prints & Illustrated Books,1964,N,26172
