Title,Year,Medium,Width,Height,Depth,CreditLine,Classification,Department,YearAcquired,CuratorApproved,ObjectID
Untitled (Mask 5/Dog's Head!!/Lonesome Baby!),1992,Pencil and colored pencil on printed paper,16.5,21.3,null,Fractional and promised gift of David Teiger in honor of Agnes Gund,Drawing,Drawings,2002,Y,88540
drawing of little girl on yellow paper,1992,Ballpoint pen and crayon on printed paper,27.6,21.3,null,Fractional and promised gift of David Teiger in honor of Agnes Gund,Drawing,Drawings,2002,Y,88541
Birth/59.5/Dec,1992,Felt-tipped pen on address book paper,12.7,8.3,null,Fractional and promised gift of David Teiger in honor of Agnes Gund,Drawing,Drawings,2002,Y,88543
Untitled (Yellow Fish),1992,.a) recto: Colored pencil and felt-tip pen on paper  .b) verso: Felt-tip pen on paper,17.8,21,null,Fractional and promised gift of David Teiger in honor of Agnes Gund,Drawing,Drawings,2002,Y,88544
multi drawings on german sugar package,1992,Pencil on printed card,18.7,21,null,Fractional and promised gift of David Teiger in honor of Agnes Gund,Drawing,Drawings,2002,Y,88545
I'm Very Happy With You!,1992,.a) recto: Pencil |  colored pencil |  and felt-tip pen on paper  .b) verso: Felt-tip pen on paper,21,29.8,null,Fractional and promised gift of David Teiger in honor of Agnes Gund,Drawing,Drawings,2002,Y,88546
Japanese character/Dog with yellow swish,1992,.a) recto: Felt-tipped pen and synthetic polymer paint on graph paper  .b) verso: Pen and ink on graph paper,14.9,21,null,Fractional and promised gift of David Teiger in honor of Agnes Gund,Drawing,Drawings,2002,N,88547
Pig tailed girl Where's Yusuke?,1992,Crayon and ballpoint on lined paper,21,14.6,null,Fractional and promised gift of David Teiger in honor of Agnes Gund,Drawing,Drawings,2002,Y,88548
Casey Kaplan card,1992,Pencil on postcard,15.2,10.8,null,Fractional and promised gift of David Teiger in honor of Agnes Gund,Drawing,Drawings,2002,Y,88549
Hell Kitty Pup Kin,1992,Pencil |  colored pencil |  watercolor |  and gouache on graph paper,14.9,21,null,Fractional and promised gift of David Teiger in honor of Agnes Gund,Drawing,Drawings,2002,Y,88551
Terrain Project,1999,Polystyrene,40.6,11.7,10.8,David Childs Purchase Fund,A&D Architectural Model,Architecture & Design,2003,Y,88552
Untitled,1983,Graphite on paper,24.4,34,null,Gift from the Collection of Patricia and Morris Orden |  New York,Drawing,Drawings,2003,Y,88573
Selbst Foam Bombe,1978,Pastel and pencil on paper,48.3,34.6,null,Gift from the Collection of Patricia and Morris Orden |  New York,Drawing,Drawings,2003,Y,88574
Sportsmen (Sportsmänner) from Figurines: The Three-Dimensional Design of the Electro-Mechanical Show Victory over the Sun (Figurinen |  die plastische Gestaltung der elektro-mechanischen Schau Sieg über die Sonne),1920,One from a portfolio of ten lithographs,53.3,45.4,null,Purchase,Print,Prints & Illustrated Books,1944,Y,88578
Gravediggers (Totengräber) from Figurines: The Three-Dimensional Design of the Electro-Mechanical Show Victory over the Sun (Figurinen |  die plastische Gestaltung der elektro-mechanischen Schau Sieg über die Sonne),1920,One from a portfolio of ten lithographs,37,26.7,null,Purchase,Print,Prints & Illustrated Books,1944,Y,88580
Court House |  project |  Perspective sketch with mural,1934,Ink on paper mounted on board,30.2,21,null,Mies van der Rohe Archive Purchase,A&D Architectural Drawing,Architecture & Design,2003,Y,88789
Court House |  project |  Perspective sketch with garden sculpture,1935,Ink on paper mounted on board,21,30.2,null,Mies van der Rohe Archive Purchase,A&D Architectural Drawing,Architecture & Design,2003,Y,88790
International Space Station Habitation Module |  NASA |  project |  Design development study for the Osmatic Membrane (OM) Scheme |  Longitudinal section,1983,Graphite on transparentized paper,77.1,143.8,null,Suzanne Slesin Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88791
House at Sagaponac |  Sagaponack |  New York |  Scale model 1=10'0,2000,Opacified styrene plastic and paint,10.2,52.4,15.9,Andrea Woodner Purchase Fund,A&D Architectural Model,Architecture & Design,2004,Y,88792
Untitled (Pacific No. 48: Time to go home),-199,Watercolor on paper,19.1,13,null,Gift of Ingvild Goetz,Drawing,Drawings,2003,Y,88794
Untitled (Pacific No. 37: 100 Channels),-199,Watercolor on paper,13.3,19.1,null,Gift of Ingvild Goetz,Drawing,Drawings,2003,Y,88795
International Space Station Habitation Module |  NASA |  project |  Design development study for the Osmatic Membrane (OM) Scheme |  Plan,1983,Graphite on transparentized paper,77.1,143.8,null,Suzanne Slesin Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88811
International Space Station Habitation Module |  NASA |  project |  Presentation drawing for the Osmatic Membrane (OM) Scheme |  Longitudinal and cross sections,1983,Ink and graphite on synthetic polymer sheet,45.9,114.3,null,Suzanne Slesin Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88812
International Space Station Habitation Module |  NASA |  project |  Presentation drawing for the Diverse Neutral Atria (DNA) Scheme |  Longitudinal and cross sections,1983,Ink and graphite on synthetic polymer sheet,45.9,114.3,null,Suzanne Slesin Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88813
International Space Station Habitation Module |  NASA |  project |  Geometric/proportioning presentation drawing for the Osmatic Membrane (OM) Scheme |  Longitudinal and cross sections,1983,Graphite and colored pencil on synthetic polymer sheet,45.9,76.3,null,Suzanne Slesin Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88814
International Space Station Habitation Module |  NASA |  project |  Geometric/proportioning presentation drawing for the Diverse Neutral Atria (DNA) Scheme |  Longitudinal and cross sections,1983,Ink |  graphite and pressure sensitive transfer letters on synthetic polymer sheet,45.9,76.3,null,Barbara Pine Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88815
International Space Station Habitation Module |  NASA |  project |  Geometric/proportioning presentation drawing for the Osmatic Membrane (OM) Scheme |  Longitudinal and cross sections,1983,Graphite on synthetic polymer sheet,45.9,76.3,null,Barbara Pine Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88816
International Space Station Habitation Module |  NASA |  project |  Geometric/proportioning presentation drawing for the Osmatic Membrane (OM) Scheme |  Longitudinal and cross section,1983,Graphite on synthetic polymer sheet,45.9,76.3,null,Barbara Pine Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88817
International Space Station Habitation Module |  NASA |  project |  Geometric/proportioning presentation drawing for the Osmatic Membrane (OM) Scheme |  Cross section,1983,Ink and graphite on synthetic polymer sheet,76.5,76.5,null,Barbara Pine Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88818
International Space Station Habitation Module |  NASA |  project |  Geometric/proportioning presentation drawing for the Osmatic Membrane (OM) Scheme |  Cross section,1983,Ink and colored pencil on synthetic polymer sheet,76.5,76.5,null,Barbara Pine Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88819
International Space Station Habitation Module |  NASA |  project |  Community dish studies for the Osmatic Membrane (OM) Scheme |  Cross section and isometric,1983,Graphite on paper,45.6,99.2,null,Gordon Davis Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88820
International Space Station Habitation Module |  NASA |  project |  Community dish study for the Osmatic Membrane (OM) Scheme |  Plan,1983,Graphite on paper,47.8,61,null,Gordon Davis Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88821
International Space Station Habitation Module |  NASA |  project |  Community dish study for the Osmatic Membrane (OM) Scheme |  Plan,1983,Graphite on paper,51.7,60.8,null,Gordon Davis Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88822
International Space Station Habitation Module |  NASA |  project |  Community dish study for the Osmatic Membrane (OM) Scheme |  Isometric,1983,Graphite on paper,45.4,63.2,null,Gordon Davis Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88823
International Space Station Habitation Module |  NASA |  project |  Community dish study for the Osmatic Membrane (OM) Scheme |  Cross section,1983,Graphite on paper,43.4,60.5,null,Gordon Davis Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88824
International Space Station Habitation Module |  NASA |  project |  Study sketches for the Osmatic Membrane (OM) Scheme,1983,Graphite on paper,35.5,45.2,null,Andrea Woodner Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88825
International Space Station Habitation Module |  NASA |  project |  Study sketches of sleeping pods for the Osmatic Membrane (OM) Scheme,1983,Graphite on paper,35.5,56.5,null,Andrea Woodner Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88826
International Space Station Habitation Module |  NASA |  project |  Study sketches of community dish for the Osmatic Membrane (OM) Scheme,1983,Graphite on paper,35.5,69.8,null,Andrea Woodner Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88827
International Space Station Habitation Module |  NASA |  project |  Study sketches of sleeping pods for the Osmatic Membrane (OM) Scheme,1983,Ink |  graphite and colored pencil on paper,35.5,62,null,Andrea Woodner Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88828
International Space Station Habitation Module |  NASA |  project |  Study sketch of personal sleeping quarters for the Osmatic Membrane (OM) Scheme,1983,Graphite on paper,20.4,12.8,null,Andrea Woodner Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88829
International Space Station Habitation Module |  NASA |  project,1983,Clear acrylic |  paint |  metal and felt,144.8,37.5,null,Gift of the Michael Kalil Endowment for Smart Design |  Parsons School of Design |  The New School University,A&D Architectural Model,Architecture & Design,2003,Y,88830
Sketchbook,2002,Sewn linen book with felt-tipped pen on paper,10.8,15.9,1.9,David Childs Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88844
Terrain |  project,1999,Electrostatic print with felt-tipped marker |  ink and colored pencil (black) on paper with sanding mounted to board,49.2,59.4,null,Gift of the A+D Circle,A&D Architectural Drawing,Architecture & Design,2003,Y,88845
Terrain |  project,1999,Electrostatic print with felt-tipped marker |  ink and colored pencil on paper with sanding mounted to board,49.2,59.4,null,Gift of the A+D Circle,A&D Architectural Drawing,Architecture & Design,2003,Y,88846
Terrain |  project,1999,Electrostatic print with felt-tipped marker |  ink and colored pencil on paper with sanding mounted to board,49.2,59.4,null,Gift of the A+D Circle,A&D Architectural Drawing,Architecture & Design,2003,Y,88847
Terrain |  project,1999,Electrostatic print with ink |  graphite and colored pencil on paper with sanding mounted to board,49.2,59.4,null,Gift of the A+D Circle,A&D Architectural Drawing,Architecture & Design,2003,Y,88848
Terrain Project,1999,Electrostatic print with felt-tipped marker |  ink |  colored pencil and cut and pasted printed paper with felt-tipped marker on paper with sanding mounted to board,49.2,59.4,null,Craig Robins Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88849
Terrain |  project,1999,Electrostatic print with felt-tipped marker |  colored pencil and graphite on paper with sanding mounted to board,49.2,59.4,null,Craig Robins Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88850
Terrain |  project,1999,Electrostatic print with felt-tipped marker |  colored pencil and graphite on paper with sanding mounted to board,49.2,59.4,null,Craig Robins Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88851
Terrain |  project,1999,Electrostatic print with felt-tipped marker |  ink and colored pencil on paper with sanding mounted to board,49.2,59.4,null,Craig Robins Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88852
Terrain |  project,1999,Electrostatic print with felt-tipped marker |  ink and colored pencil on paper with sanding mounted to board,49.2,59.4,null,Craig Robins Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88853
Vincent-HRD Series C Black Shadow Motorcycle,1949,Painted and chromium-plated metal |  polished aluminum |  rubber |  leather seat and rubber tires,115.6,71.8,222.3,Gift of James Gubelmann and the Tropical Gangsters Motorcycle Racing Team,A&D Design,Architecture & Design,2003,Y,88854
AM2 Bicycle,1983,Painted steel tubing |  metal |  leather |  plastic |  and rubber,101.6,48.3,152.4,Barbara Jakobson Purchase Fund,A&D Design,Architecture & Design,2003,Y,88855
Shadow-defining piece on stairs,1967,Pencil and felt-tip pen on paper,19.4,27,null,Gift of Jan Christiaan Braun in honor of Werner H. Kramarsky,Drawing,Drawings,2003,Y,88856
Balla Balla,1994,Cut-and-pasted printed paper |  hotel stationery |  doctor's stationery |  and cut-and-pasted chromogenic prints with transfer type and pressure-sensitive stickers on printed paper,56.5,78.7,null,Purchased with General Acquisitions Funds,Drawing,Drawings,2003,Y,88857
Slow Print,-200,Pencil on paper,50.8,40.6,null,Purchased with funds provided by Lois Plehn,Drawing,Drawings,2003,Y,88858
A diary of flowers (realness),1993,Ink and pencil on forty paper napkins,154.9,297.2,null,Gift of Ted Bonin in memory of Elaine Dannheisser,Drawing,Drawings,2003,Y,88859
Soft Plate,-200,Drypoint on aluminum foil,50.8,40.6,null,Purchased with funds provided by Lois Plehn,Drawing,Drawings,2003,Y,88870
Dissemination,-200,Pencil on clay board,61,45.7,null,Purchased with funds provided by Lois Plehn,Drawing,Drawings,2003,Y,88871
Horizontal Technicolour: Stills with Negative Space (for Parkett no. 66),2002,Chromogenic color print,31,116.8,null,Purchase,Print,Prints & Illustrated Books,2003,Y,88882
White Relief over White,2003,Oil on canvas |  two panels,304.8,178.1,18.1,Gift of Kathy and Richard S. Fuld |  Jr.,Painting,Painting & Sculpture,2003,Y,88885
Untitled,1974,Felt-tip pen on paper,25.1,15.9,null,Gift of Sarah-Ann and Werner H. Kramarsky,Drawing,Drawings,2003,Y,88915
Parkett no. 67,2003,Journal,25.6,20.5,null,Gift of Parkett,Illustrated Book,Prints & Illustrated Books,2003,Y,88926
Parkett no. 68,2003,Journal,25.6,20.5,null,Gift of Parkett,Illustrated Book,Prints & Illustrated Books,2003,Y,88927
Exhibition Pavilion |  Z.H.L.C. |  Zurich |  Switzerland |  Ground-floor plan,1961,Letterpress,30.5,43.2,null,Takeo Ohbayashi Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88929
Untitled,1959,Wood |  painted wood |  metal |  and nails,89.9,29.8,34,Committee on Painting and Sculpture Funds,Sculpture,Painting & Sculpture,2003,Y,88932
Field |  Härtsfeld/Schwäbische Alb,2000,Chromogenic color print,29.4,39.4,null,Gift of Dr. John Knaus,Photograph,Photography,2004,Y,88940
AL Ravine,2002,Aluminum,12.7,1041.4,26.7,Gift of Agnes Gund,Sculpture,Painting & Sculpture,2002,Y,88948
Exhibition Pavilion |  Z.H.L.C. |  Zurich |  Switzerland |  Second-floor plan,1961,Letterpress,30.5,43.2,null,Takeo Ohbayashi Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88949
Exhibition Pavilion |  Z.H.L.C. |  Zurich |  Switzerland |  Third-floor plan,1961,Letterpress,30.5,43.2,null,Takeo Ohbayashi Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88950
Exhibition Pavilion |  Z.H.L.C. |  Zurich |  Switzerland |  Longitudinal section,1961,Letterpress,30.5,43.2,null,Takeo Ohbayashi Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88951
Exhibition Pavilion |  Z.H.L.C. |  Zurich |  Switzerland |  Cross section,1961,Letterpress,30.5,43.2,null,Takeo Ohbayashi Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88952
Exhibition Pavilion |  Z.H.L.C. |  Zurich |  Switzerland |  Cross section,1961,Letterpress,30.5,43.2,null,Takeo Ohbayashi Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88953
Exhibition Pavilion |  Z.H.L.C. |  Zurich |  Switzerland |  North façade,1961,Letterpress,30.5,43.2,null,Takeo Ohbayashi Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88954
Exhibition Pavilion |  Z.H.L.C. |  Zurich |  Switzerland |  East façade,1961,Letterpress,30.5,43.2,null,Takeo Ohbayashi Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88955
Exhibition Pavilion |  Z.H.L.C. |  Zurich |  Switzerland |  West façade,1961,Letterpress,30.5,43.2,null,Takeo Ohbayashi Purchase Fund,A&D Architectural Drawing,Architecture & Design,2003,Y,88956
Compost Heap |  Schlosshof Street Colony |  Bielefeld,1987,Chromogenic color print,29.2,38.7,null,Gift of Dr. John Knaus,Photograph,Photography,2004,Y,88957
Modernity |  Mirrored and Reflected Infinitely,2003,Mirrored blown glass |  aluminum metal display |  lighting |  two-way mirror |  glass |  and mirror,74.9,140.7,46.4,Gift of Angeliki Intzides |  Jordi Cerqueda |  and Fernando Romero,Sculpture,Painting & Sculpture,2003,Y,88958
727,1996,Synthetic polymer paint on canvas board |  three panels,299.7,449.6,null,Gift of David Teiger,Painting,Painting & Sculpture,2003,Y,88960
Aktion Poliphile: Hypnerotomachia Ero/machia/hypniahouse Project |  Wiesbaden |  Germany |  Interior elevation,1989,Cut and pasted electrostatic print |  cut-and-pasted halftone lithograph |  pressure sensitive printed polymer sheet |  gouache |  ink and pressure sensitive transfer type on paper mounted on board,75.6,101,null,Frederieke Taylor Purchase Fund,A&D Architectural Drawing,Architecture & Design,2004,Y,88984
Shibuya |  Tokyo,2000,Chromogenic color print,76.2,95.3,null,Purchase,Photograph,Photography,2004,Y,88985
Untitled,2003,Gelatin silver print,154.9,124.5,null,Purchase,Photograph,Photography,2004,Y,88987
Mattias Escape Durlangen,2000,Chromogenic color print,88.9,111.8,null,David H. McAlpin Fund,Photograph,Photography,2004,N,88988
Two Shirts,1998,Chromogenic color print,50.8,40.6,null,Christie Calder Salomon Fund,Photograph,Photography,2003,N,88989
Terrain Project,1999,Polystyrene,40.6,60.3,10.8,Rob Beyer and Andrew Cogan Purchase Funds,A&D Architectural Model,Architecture & Design,2003,Y,88990
Terrain Project,1999,Polystyrene,40.6,61,10.8,David Childs and Jeffrey P. Klein Purchase Funds,A&D Architectural Model,Architecture & Design,2003,Y,88991
Flap Sofa,2000,Brushed chrome-plated steel |  polyurethane padding |  Lycra upholstery (underside) |  synthetic fabric upholstery (topside),84.1,355,156,Gift of the manufacturer,A&D Design,Architecture & Design,2004,Y,88992
Falkland Hanging Lamp,1964,Aluminum and elasticized fabric,164.4,40,null,Gift of the manufacturer,A&D Design,Architecture & Design,2004,Y,88993
Aktion Poliphile: Hypnerotomachia Ero/machia/hypniahouse |  project |  Wiesbaden |  Germany |  Southeast elevation,1989,Cut and pasted electrostatic print |  cut and pasted halftone lithograph |  cut and pasted halftone relief |  pressure sensitive printed polymer sheet |  gouache and graphite on paper mounted on board,75.6,101,null,Christopher H. Browne Purchase Fund,A&D Architectural Drawing,Architecture & Design,2004,Y,88995
Aktion Poliphile: Hypnerotomachia Ero/machia/hypniahouse |  project |  Wiesbaden |  Germany |  Northeast elevation,1989,Cut and pasted electrostatic print |  cut and pasted halftone lithograph |  cut and pasted halftone relief |  pressure sensitive printed polymer sheet and gouache on paper mounted on board,75.6,101,null,Richard S. Zeisler Purchase Fund,A&D Architectural Drawing,Architecture & Design,2004,Y,88996
Aktion Poliphile: Hypnerotomachia Ero/machia/hypniahouse |  project |  Wiesbaden |  Germany |  West elevation,1989,Cut and pasted electrostatic print |  cut and pasted halftone lithograph |  cut and pasted halftone relief |  pressure sensitive printed polymer sheet |  gouache |  crayon and graphite on paper mounted on board,75.6,101,null,Takeo Ohbayashi Purchase Fund,A&D Architectural Drawing,Architecture & Design,2004,Y,88997
Aktion Poliphile: Hypnerotomachia Ero/machia/hypniahouse |  project |  Wiesbaden |  Germany |  Site plan,1989,Cut and pasted photostat on photostat,52.1,66.7,null,Mrs. Gianluigi Gabetti Purchase Fund,A&D Architectural Drawing,Architecture & Design,2004,Y,88998
Aktion Poliphile: Hypnerotomachia Ero/machia/hypniahouse |  project |  Wiesbaden |  Germany |  Three plans: ground floor |  second floor |  third floor,1989,Pressure sensitive printed polymer sheet and pressure sensitive transfer type on photostat,60.3,90.8,null,Suzanne Slesin Purchase Fund,A&D Architectural Drawing,Architecture & Design,2004,Y,88999
Aktion Poliphile: Hypnerotomachia Ero/machia/hypniahouse |  project |  Wiesbaden |  Germany |  Plan of roof,1989,Cut and pasted electrostatic print and cut and pasted halftone lithograph on board,60.3,60.3,null,Gift of Clarissa Alcock Bronfman,A&D Architectural Drawing,Architecture & Design,2004,Y,89000
Aktion Poliphile: Hypnerotomachia Ero/machia/hypniahouse |  project |  Wiesbaden |  Germany |  Storage wall and living-room floor,1989,Cut and pasted electrostatic print |  cut and pasted halftone lithograph |  graphite and pressure sensitive transfer type on board,95.3,34,null,Edward Larrabee Barnes Purchase Fund,A&D Architectural Drawing,Architecture & Design,2004,Y,89001
Aktion Poliphile: Hypnerotomachia Ero/machia/hypniahouse |  project |  Wiesbaden |  Germany |  So schauten kranke Geister die Natur,1989,Photostat,52.7,80.6,null,Mrs. Gianluigi Gabetti Purchase Fund,A&D Architectural Drawing,Architecture & Design,2004,Y,89002
Interrupted Highway |  Gabbari |  Alexandria |  Egypt,1999,Chromogenic color print (Fujicolor),80,101.6,null,Gift of Michèle Gerber Klein,Photograph,Photography,2003,N,89009
Sabino Canyon,2000,Gelatin silver print,37.8,37.2,null,Gift of the photographer in memory of his good friend Charles Gagnon,Photograph,Photography,2003,N,89010
Untitled Film Still #62,1977,Gelatin silver print,15.9,23.6,null,Gift of the photographer,Photograph,Photography,2003,Y,89011
Untitled Film Still #61,1979,Gelatin silver print,23.5,16.2,null,Purchase,Photograph,Photography,2004,Y,89012
Boston,1996,Gelatin silver print,37.4,37.2,null,Gift of Katy Homans and Patterson Sims,Photograph,Photography,2003,N,89013
New City,1996,Gelatin silver print,37.4,37.2,null,Gift of Katy Homans and Patterson Sims,Photograph,Photography,2003,N,89014
Boston,1996,Gelatin silver print,37.5,37.1,null,Gift of Katy Homans and Patterson Sims,Photograph,Photography,2003,N,89015
Supernova,2003,Portfolio of 19 lithographs and one monotype,error,error,error,General Print Fund,Print,Prints & Illustrated Books,2003,Y,89021
Russian Naval Officers |  St. Petersburg,1900,Gelatin silver print,22.9,28.6,null,Purchase,Photograph,Photography,2003,Y,89023
Untitled Hole,1988,Chromogenic color print,8.8,11.3,null,Given anonymously in fond memory of Timothy Greathouse and the Greathouse Gallery,Photograph,Photography,2003,Y,89024
Allen Ginsberg in New York City,1955,Gelatin silver print,28.6,19.7,null,Gift of the photographer,Photograph,Photography,2003,N,89025
Backyard--Venice West |  California,1955,Gelatin silver print,23,35.1,null,Horace W. Goldsmith Fund through Robert B. Menschel,Photograph,Photography,2003,N,89026
Bar--Las Vegas |  Nevada,1955,Gelatin silver print,24.4,36.5,null,Acquired through the generosity of David Dechman and Michel Mercure,Photograph,Photography,2003,N,89027
Butte |  Montana,1956,Gelatin silver print,20,30.4,null,Acquired through the generosity of the Young family in honor of Robert B. Menschel,Photograph,Photography,2003,N,89028
Café--Beaufort |  South Carolina,1955,Gelatin silver print,21.4,32.7,null,Acquired through the generosity of Harriette and Noel Levine,Photograph,Photography,2003,N,89029
Car Accident--U.S. 66 |  between Winslow and Flagstaff |  Arizona,1955,Gelatin silver print,23,36.1,null,Mr. and Mrs. Clark Winter Fund,Photograph,Photography,2003,N,89030
Casino--Elko |  Nevada,1956,Gelatin silver print,30.4,20.1,null,Carl Jacobs Fund,Photograph,Photography,2003,N,89031
Charity Ball--New York City,1954,Gelatin silver print,30.7,20.4,null,Acquired through the generosity of David Dechman and Michel Mercure,Photograph,Photography,2003,N,89032
City Hall--Reno |  Nevada,1956,Gelatin silver print,22.6,33.7,null,Lois and Bruce Zenkel Fund,Photograph,Photography,2003,N,89033
Coffee Shop |  Railway Station--Indianapolis,1956,Gelatin silver print,23.9,34.6,null,Acquired through the generosity of Carol and David Appel,Photograph,Photography,2003,N,89034
Courthouse Square--Elizabethville |  North Carolina,1955,Gelatin silver print,29.7,19.8,null,Horace W. Goldsmith Fund through Robert B. Menschel,Photograph,Photography,2003,N,89035
Fire Below--to the East America |  Mabou,1979,Gelatin silver print,48.8,57.9,null,Gift of the photographer |  by exchange,Photograph,Photography,2003,N,89036
Fourth of July--Jay |  New York,1954,Gelatin silver print,58.2,39.1,null,Acquired through the generosity of the Young family in honor of Robert B. Menschel,Photograph,Photography,2003,N,89037
Hotel Lobby |  Miami Beach,1955,Gelatin silver print,30.3,19.6,null,The Family of Man Fund,Photograph,Photography,2003,N,89038
Iona |  Nova Scotia,1980,Gelatin silver print,49.4,38.9,null,Purchase,Photograph,Photography,2003,N,89039
Jehovah's Witness--Los Angeles,1955,Gelatin silver print,29.8,19.5,null,Acquired through the generosity of Harriette and Noel Levine,Photograph,Photography,2003,N,89040
Laura,1998,Gelatin silver print,45,35.1,null,Purchase,Photograph,Photography,2003,N,89041
Look out for Hope,1979,Gelatin silver print,35.3,27.7,null,Purchase,Photograph,Photography,2003,N,89042
Mabou Winter Footage,1977,Gelatin silver print,60.1,37.5,null,Purchase,Photograph,Photography,2003,N,89043
Mabou,1981,Gelatin silver print,49,32.7,null,Purchase,Photograph,Photography,2003,N,89044
Mabou,1991,Gelatin silver print,41.3,55.1,null,Gift of the photographer |  by exchange,Photograph,Photography,2003,N,89045
Mabou,1994,Gelatin silver prints,40.4,29.9,null,Gift of Edward Steichen |  by exchange,Photograph,Photography,2003,N,89046
Mabou |  Nova Scotia,1995,Gelatin silver print,30.6,48.3,null,Gift of the photographer |  by exchange,Photograph,Photography,2003,N,89047
Metropolitan Life Insurance Building--New York City,1955,Gelatin silver print,29.5,19.6,null,Acquired through the generosity of Jo Carole and Ronald S. Lauder,Photograph,Photography,2003,N,89048
Navy Recruiting Station |  Post Office |  Butte--Montana,1956,Gelatin silver print,33,21.9,null,Christie Calder Salomon Fund,Photograph,Photography,2003,N,89050
Parking Lot |  River Rouge Plant |  Detroit,1955,Gelatin silver print,3.6,47.5,null,Gift of Edward Steichen |  by exchange,Photograph,Photography,2003,N,89051
Public Park--Ann Arbor |  Michigan,1955,Gelatin silver print,20,30.2,null,Geraldine J. Murphy Fund,Photograph,Photography,2003,N,89052
Ranch Market--Hollywood,1956,Gelatin silver print,31.5,47.7,null,Acquired through the generosity of Charles Heilbronn,Photograph,Photography,2003,N,89053
Factory--Detroit |  River Rouge Plant |  Detroit,1955,Gelatin silver print,33.3,21.5,null,Horace W. Goldsmith Fund through Robert B. Menschel,Photograph,Photography,2003,N,89054
Salt Lake City |  Utah,1956,Gelatin silver print,33.5,22.3,null,Samuel J. Wagstaff |  Jr. Fund,Photograph,Photography,2003,N,89055
Savannah |  Georgia,1955,Gelatin silver print,34.1,25.5,null,Acquired through the generosity of the Young family in honor of Robert B. Menschel,Photograph,Photography,2003,N,89056
Sick of Goodbyes,1978,Gelatin silver print,55.8,32.3,null,Purchase,Photograph,Photography,2003,N,89057
St. Francis |  Gas Station |  and City Hall--Los Angeles,1956,Gelatin silver print,20.1,30.3,null,Acquired through the generosity of Susan G. Jacoby in honor of her father |  Edward Goldberger,Photograph,Photography,2003,N,89058
Television Studio--Burbank |  California,1956,Gelatin silver print,20.3,30.5,null,Acquired through the generosity of Michèle Gerber Klein,Photograph,Photography,2003,N,89059
Untitled,1995,Gelatin silver print,49.9,66.2,null,Purchase,Photograph,Photography,2003,N,89060
(no projector could do justice...),1996,Gelatin silver print,36.4,45,null,Purchase,Photograph,Photography,2003,N,89061
View from Hotel Window--Butte |  Montana,1956,Gelatin silver print,23.1,34.2,null,Acquired through the generosity of Marti Meyerson Hooper,Photograph,Photography,2003,N,89062
Washington,1966,Gelatin silver prints,49.4,39.6,null,Purchase,Photograph,Photography,2003,N,89063
Battery Park |  New York City,1954,Gelatin silver print,30.4,45.5,null,Gift of the photographer,Photograph,Photography,2003,N,89064
Chicago,1956,Gelatin silver print,49.3,33.2,null,Gift of the photographer,Photograph,Photography,2003,N,89065
Coney Island,1948,Gelatin silver print,34.4,23,null,Gift of the photographer,Photograph,Photography,2003,N,89066
Franz Kline |  New York City,1954,Gelatin silver print,39.3,26,null,Gift of the photographer,Photograph,Photography,2003,N,89067
